strategy_name,entry_time,entry_price,exit_time,exit_price,stop_loss_price,position_size_btc,notional_value,notional_to_equity,risk_amount,pnl_usdt,R_multiple,exit_reason,exit_rule_name,holding_bars,holding_days,entry_signal_bar_time,entry_bar_index,exit_bar_index,signal_bar_index,equity_before,equity_after,entry_fee,exit_fee,signal_time,is_strong_regime,risk_schedule_name,risk_multiplier,cost_scenario_name
v5_a_baseline,2022-05-05 16:00:00+00:00,36885.240000000005,2022-05-13 04:00:00+00:00,30586.92988,40820.268602951466,0.06381775529983835,2353.9332204958096,0.046867816884906884,251.1246924810211,398.4992760990951,1.586858194477279,close_above_ema21,ema21_reclaim,46,7.666666666666666,2022-05-05 12:00:00+00:00,5229,5274,5228,100449.87699240843,100848.37626850753,1.883146576396648,1.5615913651641231,2022-05-05 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2022-07-13 16:00:00+00:00,19448.31756,2022-07-14 00:00:00+00:00,20239.692639999997,20594.801726520665,0.21990791328274678,4276.838931479801,0.08481720955214532,252.12094067126884,-181.01180847110746,-0.7179562633280908,close_above_ema21,ema21_reclaim,3,0.5,2022-07-13 12:00:00+00:00,5643,5645,5642,100848.37626850753,100667.36446003642,3.421471145183841,3.560694859157254,2022-07-13 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2022-08-26 16:00:00+00:00,20769.888720000003,2022-08-30 00:00:00+00:00,20295.014760000002,22269.557153680158,0.1678160355302685,3485.5203833952432,0.06924826932921141,251.66841115009106,74.17838590260205,0.2947465101544398,close_above_ema21,ema21_reclaim,21,3.5,2022-08-26 12:00:00+00:00,5907,5927,5906,100667.36446003642,100741.54284593902,2.7884163067161944,2.724663134441187,2022-08-26 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2022-09-02 20:00:00+00:00,19901.83608,2022-09-05 00:00:00+00:00,20008.70028,20808.566760872614,0.8332811354937392,16583.824567152667,0.10974502407289782,755.5615713445427,-115.65327956461,-0.15306929832177912,close_above_ema21,ema21_reclaim,14,2.333333333333333,2022-09-02 16:00:00+00:00,5950,5963,5949,100741.54284593902,100625.88956637442,13.267059653722137,13.33829799125784,2022-09-02 16:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2022-09-06 16:00:00+00:00,19814.67096,2022-09-08 20:00:00+00:00,19358.94048,20448.12240326206,0.3971333976610158,7869.067601879861,0.15640244544997142,251.56472391593604,168.54007441222925,0.6699670438234787,close_above_ema21,ema21_reclaim,14,2.333333333333333,2022-09-06 12:00:00+00:00,5973,5986,5972,100625.88956637442,100794.42964078665,6.295254081503889,6.150465446351821,2022-09-06 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2022-09-20 04:00:00+00:00,19351.256400000002,2022-09-22 12:00:00+00:00,19236.79164,20448.90247991274,0.6887085337798481,13327.375422041903,0.088148888581365,755.9582223058999,57.572122639420186,0.07615780996972016,close_above_ema21,ema21_reclaim,15,2.5,2022-09-20 00:00:00+00:00,6054,6068,6053,100794.42964078665,100852.00176342607,10.661900337633524,10.598834052010272,2022-09-20 00:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2022-09-27 20:00:00+00:00,19070.66868,2022-09-28 16:00:00+00:00,19497.796,20827.11313844862,0.14354567444236677,2737.5119977375202,0.05428770772758777,252.13000440856518,-65.74134824191832,-0.26074385076116313,close_above_ema21,ema21_reclaim,6,1.0,2022-09-27 16:00:00+00:00,6100,6105,6099,100852.00176342607,100786.26041518415,2.190009598190016,2.2390594215677444,2022-09-27 16:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2022-09-29 16:00:00+00:00,19282.284,2022-09-29 20:00:00+00:00,19412.56192,20225.71326361345,0.8012227119378341,15449.403878835508,0.10219252647594644,755.8969531138812,-129.18417987685183,-0.17090183965510616,close_above_ema21,ema21_reclaim,2,0.3333333333333333,2022-09-29 12:00:00+00:00,6111,6112,6110,100786.26041518415,100657.0762353073,12.359523103068407,12.443028405762824,2022-09-29 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2022-10-14 16:00:00+00:00,19354.155240000004,2022-10-16 20:00:00+00:00,19385.65116,20259.72132039023,0.8336532121868928,16134.653684989786,0.10686219183286962,754.9280717648047,-52.09312611466605,-0.06900409199632397,close_above_ema21,ema21_reclaim,14,2.333333333333333,2022-10-14 12:00:00+00:00,6201,6214,6200,100657.0762353073,100604.98310919263,12.90772294799183,12.928728287894852,2022-10-14 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2022-11-14 16:00:00+00:00,16593.26004,2022-11-15 04:00:00+00:00,16830.92968,17707.494949129574,0.225726600120131,3745.540173738429,0.07446033104887398,251.51245777298158,-59.684142754788176,-0.2373009404117066,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2022-11-14 12:00:00+00:00,6387,6390,6386,100604.98310919263,100545.29896643784,2.9964321389907433,3.0393508268219236,2022-11-14 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2022-12-28 16:00:00+00:00,16571.66868,2023-01-01 20:00:00+00:00,16610.44152,17073.505639013132,1.5026588391002682,24901.564420643073,0.1651100858791701,754.0897422482838,-98.15146369664596,-0.13015886332575205,close_above_ema21,ema21_reclaim,26,4.333333333333333,2022-12-28 12:00:00+00:00,6651,6676,6650,100545.29896643784,100447.1475027412,19.921251536514458,19.967861417108875,2022-12-28 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2023-06-13 16:00:00+00:00,25750.49568,2023-06-14 04:00:00+00:00,25998.59528,26764.810969334798,0.7427213354583453,19125.442540163953,0.12693536196663038,753.353606270559,-215.0169893959356,-0.2854131016381098,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2023-06-13 12:00:00+00:00,7653,7656,7652,100447.1475027412,100232.13051334526,15.300354032131162,15.447769125122111,2023-06-13 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2023-08-24 16:00:00+00:00,25994.498040000002,2023-08-27 16:00:00+00:00,26136.450399999998,27127.493753059556,0.2211661733535543,5749.1036597532675,0.11471578285942574,250.58032628336315,-40.61874216351818,-0.16209868813717396,close_above_ema21,ema21_reclaim,19,3.1666666666666665,2023-08-24 12:00:00+00:00,8085,8103,8084,100232.13051334526,100191.51177118174,4.599282927802614,4.6243989760103785,2023-08-24 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2024-05-10 16:00:00+00:00,60895.731960000005,2024-05-13 00:00:00+00:00,61496.48876,64521.86464886527,0.20722803128283004,12619.302647597717,0.08396787595086092,751.4363382838632,-144.78412809908332,-0.19267650594292868,close_above_ema21,ema21_reclaim,15,2.5,2024-05-10 12:00:00+00:00,9645,9659,9644,100191.51177118174,100046.72764308266,10.095442118078173,10.19503703723319,2024-05-10 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2024-05-14 08:00:00+00:00,61998.59064,2024-05-15 04:00:00+00:00,61974.78,64318.69893604705,0.10780394153749236,6683.6924407614815,0.13361141534994722,250.11681910770665,-8.124973558013709,-0.03248471489042442,close_above_ema21,ema21_reclaim,6,1.0,2024-05-14 04:00:00+00:00,9667,9672,9666,100046.72764308266,100038.60266952464,5.346953952609185,5.344900447935161,2024-05-14 04:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2024-07-02 16:00:00+00:00,61933.7166,2024-07-06 20:00:00+00:00,57885.44492,64565.0884448186,0.28513245723853925,17659.312800073305,0.11768332309618827,750.2895200214348,1126.9621861288217,1.502036422015632,close_above_ema21,ema21_reclaim,26,4.333333333333333,2024-07-02 12:00:00+00:00,9963,9988,9962,100038.60266952464,101165.56485565346,14.127450240058646,13.204015318708574,2024-07-02 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2024-07-10 16:00:00+00:00,57677.01996,2024-07-11 00:00:00+00:00,57747.78988,60578.03155525951,0.08718128274716835,5028.356585146833,0.09940846161085476,252.91391213913366,-14.220118791673723,-0.05622513475593591,close_above_ema21,ema21_reclaim,3,0.5,2024-07-10 12:00:00+00:00,10011,10013,10010,101165.56485565346,101151.34473686178,4.022685268117466,4.0276211180418775,2024-07-10 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2024-07-11 16:00:00+00:00,57382.73772,2024-07-12 16:00:00+00:00,58229.382439999994,60805.28620004083,0.07388598388506616,4239.780034460898,0.08383042352013001,252.87836184215445,-69.38887033594418,-0.27439623473698554,close_above_ema21,ema21_reclaim,7,1.1666666666666665,2024-07-11 12:00:00+00:00,10017,10023,10016,101151.34473686178,101081.95586652584,3.3918240275687186,3.441868170079355,2024-07-11 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2024-08-29 20:00:00+00:00,59244.2928,2024-09-03 00:00:00+00:00,59170.55876,62329.43735484898,0.08191022662751203,4852.71344963468,0.09601542447481862,252.70488966631459,-1.7199379353119537,-0.0068061126066181555,close_above_ema21,ema21_reclaim,26,4.333333333333333,2024-08-29 16:00:00+00:00,10312,10337,10311,101081.95586652584,101080.23592859053,3.882170759707744,3.8773391021664936,2024-08-29 16:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2024-09-05 04:00:00+00:00,57099.651000000005,2024-09-09 04:00:00+00:00,55141.94796,60374.55568226291,0.23148819370846352,13217.895071373663,0.08717757696774418,758.1017694644289,432.3990565454096,0.5703707258866889,close_above_ema21,ema21_reclaim,25,4.166666666666666,2024-09-05 00:00:00+00:00,10350,10374,10349,101080.23592859053,101512.63498513594,10.57431605709893,10.211767944661196,2024-09-05 00:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-02-24 16:00:00+00:00,94291.2684,2025-03-01 20:00:00+00:00,85514.99232,97594.4288629239,0.23048979028847733,21733.174679550528,0.1427288644593048,761.3447623885196,1989.6872273322524,2.6133853224262427,close_above_ema21,ema21_reclaim,32,5.333333333333333,2025-02-24 12:00:00+00:00,11385,11416,11384,101512.63498513594,103502.32221246819,17.386539743640427,15.768266117086041,2025-02-24 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-03-03 20:00:00+00:00,85552.56528000001,2025-03-04 20:00:00+00:00,88235.38004,97594.92228922689,0.06446141864078052,5514.839726306785,0.03552152008715962,776.2674165935115,-181.9001393784196,-0.23432664503252065,close_above_ema21,ema21_reclaim,7,1.1666666666666665,2025-03-03 16:00:00+00:00,11428,11434,11427,103502.32221246819,103320.42207308978,4.411871781045429,4.550222217349448,2025-03-03 16:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-03-07 04:00:00+00:00,86954.60424,2025-03-07 12:00:00+00:00,89015.39192,95570.97530142228,0.08993382016909822,7820.159740595265,0.050458948216214966,774.9031655481733,-197.99503181166085,-0.25550938570704823,close_above_ema21,ema21_reclaim,3,0.5,2025-03-07 00:00:00+00:00,11448,11450,11447,103320.42207308978,103122.42704127812,6.256127792476212,6.4043953993720635,2025-03-07 00:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-03-07 20:00:00+00:00,87796.86720000001,2025-03-11 20:00:00+00:00,83140.84304,95472.26144533324,0.10076592525261324,8846.932557688813,0.057193718259737625,773.4182028095859,455.388825254604,0.5888002423531269,close_above_ema21,ema21_reclaim,25,4.166666666666666,2025-03-07 16:00:00+00:00,11452,11476,11451,103122.42704127812,103577.81586653272,7.077546046151051,6.702211180166312,2025-03-07 16:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-03-12 16:00:00+00:00,81696.90816,2025-03-12 20:00:00+00:00,82952.26764,86690.29283626565,0.05185751878823526,4236.59894984793,0.08180514165904185,258.9445396663318,-71.93046600210197,-0.277783289405482,close_above_ema21,ema21_reclaim,2,0.3333333333333333,2025-03-12 12:00:00+00:00,11481,11482,11480,103577.81586653272,103505.88540053062,3.389279159878345,3.4413590221344164,2025-03-12 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2025-04-03 00:00:00+00:00,82480.4946,2025-04-04 08:00:00+00:00,84035.00055999999,90105.05141292991,0.03393832846290911,2799.2501175180014,0.054088714022123625,258.7647135013266,-57.27833992315241,-0.22135297795485073,close_above_ema21,ema21_reclaim,9,1.5,2025-04-02 20:00:00+00:00,11609,11617,11608,103505.88540053062,103448.60706060746,2.239400094014401,2.2816059611088244,2025-04-02 20:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2025-04-08 16:00:00+00:00,78468.6,2025-04-09 20:00:00+00:00,82365.33295999999,83117.39507610512,0.055631946217814046,4365.360934987164,0.0843967078731109,258.6215176515187,-223.9408422226464,-0.8659018176685399,close_above_ema21,ema21_reclaim,8,1.3333333333333333,2025-04-08 12:00:00+00:00,11643,11650,11642,103448.60706060746,103224.66621838482,3.4922887479897313,3.6657150187544527,2025-04-08 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2025-04-10 16:00:00+00:00,78736.4928,2025-04-11 04:00:00+00:00,80879.83899999999,85722.54433798046,0.11081867810864866,8725.474051007133,0.05635264238457174,774.1849966378861,-251.6735693288956,-0.32508195124144507,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2025-04-10 12:00:00+00:00,11655,11658,11654,103224.66621838482,102972.99264905593,6.980379240805707,7.170397474896263,2025-04-10 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-09-02 12:00:00+00:00,109664.81652000001,2025-09-02 16:00:00+00:00,110838.51767999999,111860.1206540534,0.11726506483970311,12859.851819851945,0.2497713524492744,257.43248162263984,-158.32001285569967,-0.6149962578839401,close_above_ema21,ema21_reclaim,2,0.3333333333333333,2025-09-02 08:00:00+00:00,12524,12525,12523,102972.99264905593,102814.67263620024,10.287881455881555,10.397988769985423,2025-09-02 08:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2025-10-22 00:00:00+00:00,108199.80276,2025-10-23 08:00:00+00:00,109273.59195999999,115927.22948918214,0.03326290764036857,3599.040045911977,0.07001024179976395,257.0366815905006,-41.504388939071774,-0.1614726298295226,close_above_ema21,ema21_reclaim,9,1.5,2025-10-21 20:00:00+00:00,12821,12829,12820,102814.67263620024,102773.16824726117,2.8792320367295816,2.9078059175174413,2025-10-21 20:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2025-11-12 16:00:00+00:00,102082.35072,2025-11-13 08:00:00+00:00,103463.86899999999,108967.87939172944,0.11194474652602926,11427.58287613162,0.0741281865103032,770.7987618544588,-173.06156924842585,-0.22452237576518463,close_above_ema21,ema21_reclaim,5,0.8333333333333333,2025-11-12 12:00:00+00:00,12951,12955,12950,102773.16824726117,102600.10667801274,9.142066300905297,9.265789271845836,2025-11-12 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-11-13 16:00:00+00:00,101281.57116,2025-11-23 16:00:00+00:00,87068.01328,106853.13417281146,0.04603739850114334,4662.740052314826,0.09089152444934162,256.5002666950319,647.4183283395153,2.524045439333865,close_above_ema21,ema21_reclaim,61,10.166666666666666,2025-11-13 12:00:00+00:00,12957,13017,12956,102600.10667801274,103247.52500635225,3.7301920418518613,3.2067078592593603,2025-11-13 12:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2025-12-15 16:00:00+00:00,86949.60624,2025-12-18 16:00:00+00:00,88514.99184,91615.23164384541,0.16597055496770388,14431.074401876125,0.0931810836853039,774.3564375476419,-283.10548214687174,-0.36560099253963235,close_above_ema21,ema21_reclaim,19,3.1666666666666665,2025-12-15 12:00:00+00:00,13149,13167,13148,103247.52500635225,102964.41952420538,11.5448595215009,11.752705854917263,2025-12-15 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-12-18 20:00:00+00:00,84399.2268,2025-12-19 08:00:00+00:00,87945.06395999998,91888.41780649041,0.10311302592794,8702.659661326488,0.056347358964978014,772.2331464315405,-379.8387520726658,-0.491870562443332,close_above_ema21,ema21_reclaim,4,0.6666666666666666,2025-12-18 16:00:00+00:00,13168,13171,13167,102964.41952420538,102584.58077213271,6.962127729061191,7.254625328273457,2025-12-18 16:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2025-12-26 16:00:00+00:00,87059.96208000001,2025-12-28 00:00:00+00:00,87868.63339999999,90639.14196764816,0.21496107486694446,18714.50302659223,0.12161998671881012,769.3843557909954,-203.91512728874295,-0.2650367475682555,close_above_ema21,ema21_reclaim,9,1.5,2025-12-26 12:00:00+00:00,13215,13223,13214,102584.58077213271,102380.66564484398,14.971602421273785,15.110668706202796,2025-12-26 12:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2026-01-29 04:00:00+00:00,87974.796,2026-02-07 04:00:00+00:00,70906.45124000001,91698.14648661288,0.20622689029601543,18142.768603506338,0.11813928921855328,767.8549923363298,3493.739193919362,4.549998670047146,close_above_ema21,ema21_reclaim,55,9.166666666666666,2026-01-29 00:00:00+00:00,13416,13470,13415,102380.66564484398,105874.40483876334,14.514214882805069,11.698253552921,2026-01-29 00:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2026-02-07 08:00:00+00:00,68050.7688,2026-02-08 12:00:00+00:00,70981.18112,74282.78795802436,0.04247195096569919,2890.2489156517327,0.05459768902698073,264.68601209690837,-129.18429489205454,-0.4880661953709773,close_above_ema21,ema21_reclaim,8,1.3333333333333333,2026-02-07 04:00:00+00:00,13471,13478,13470,105874.40483876334,105745.22054387128,2.3121991325213864,2.4117673952128422,2026-02-07 04:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
v5_a_baseline,2026-02-27 12:00:00+00:00,66065.5632,2026-02-28 20:00:00+00:00,66348.72888,71360.92896252786,0.14977041995687118,9894.667145151216,0.062380547598342086,793.0891540790346,-58.27523811746237,-0.07347879846514078,close_above_ema21,ema21_reclaim,9,1.5,2026-02-27 08:00:00+00:00,13592,13600,13591,105745.22054387128,105686.94530575382,7.915733716120973,7.949661590369749,2026-02-27 08:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2026-03-01 20:00:00+00:00,65904.22776000001,2026-03-02 04:00:00+00:00,66819.41708,69518.81918294619,0.21929230638938424,14452.290106301685,0.09116414560941281,792.6520897931537,-223.97819611722537,-0.2825681014424292,close_above_ema21,ema21_reclaim,3,0.5,2026-03-01 16:00:00+00:00,13606,13608,13605,105686.94530575382,105462.9671096366,11.561832085041347,11.722387266453932,2026-03-01 16:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2026-03-30 20:00:00+00:00,66494.89140000001,2026-03-31 04:00:00+00:00,67710.87352,69158.79634078039,0.2969221015411163,19743.802896236302,0.12480717757991869,790.9722533222744,-392.93089271400123,-0.4967695024238798,close_above_ema21,ema21_reclaim,3,0.5,2026-03-30 16:00:00+00:00,13780,13782,13779,105462.9671096366,105070.03621692258,15.795042316989042,16.083883890194496,2026-03-30 16:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2026-03-31 12:00:00+00:00,66626.8386,2026-03-31 20:00:00+00:00,67835.52335999999,69415.68483676147,0.28256318374225203,18826.29163749717,0.11945233430540436,788.0252716269194,-371.9251043974733,-0.47197103670243273,close_above_ema21,ema21_reclaim,3,0.5,2026-03-31 08:00:00+00:00,13784,13786,13783,105070.03621692258,104698.1111125251,15.061033309997736,15.334257161138808,2026-03-31 08:00:00+00:00,True,v8_d_strong_1_5_weak_0_5,1.5,stress_cost_2_0x
v5_a_baseline,2026-04-02 04:00:00+00:00,66514.8834,2026-04-04 12:00:00+00:00,67156.75196,70415.28999345003,0.06710717754935168,4463.626089998224,0.0852666020918163,261.7452777813128,-50.250248353198465,-0.19198148971070403,close_above_ema21,ema21_reclaim,15,2.5,2026-04-02 00:00:00+00:00,13794,13808,13793,104698.1111125251,104647.8608641719,3.57090087199858,3.6053600619339923,2026-04-02 00:00:00+00:00,False,v8_d_strong_1_5_weak_0_5,0.5,stress_cost_2_0x
