trade_id,symbol,timeframe,direction,cross_time,entry_time,exit_time,entry_price,exit_price,ema15_at_entry,ma50_at_entry,atr_at_entry,stop_price,qty,gross_pnl,fee,slippage,net_pnl,r_multiple,exit_reason,bars_after_cross,pullback_index,pullback_depth_pct,ema15_slope_5,ema15_slope_10,ma50_slope_10,daily_filter_pass,max_r_before_exit,max_drawdown_r,holding_bars
T0011,ETH-USDT-SWAP,4H,long,2020-11-17 08:00,2020-11-18 16:00,2020-11-18 20:00,475.93,462.88,469.3616288192266799633755902,460.771,10.87273783678825031239569753,462.88,7.66,-99.963,1.823281458,0,-101.786281458,-1.018239563218390804597701149,止损,7,1,3.017210600460267223574977433,0.02194911020002050182944456265,0.03026188034705092873273444835,0.009709812466496372384546770522,true,0.378544061302681992337164751,1.035249042145593869731800766,1
T0012,ETH-USDT-SWAP,4H,long,2020-11-30 16:00,2020-12-02 00:00,2020-12-02 08:00,603.99,584.84,588.3203378553793045924071349,564.153,22.06092300185514384907669397,577.51,3.77,-72.1955,1.135301193,0,-73.330801193,-0.7345597016616314199395770393,EMA15收破离场,7,1,5.153712340781365137669620625,0.035092066096549506467915485,0.07670774790251122362088482491,0.01721908772974707215950282991,true,0.1876888217522658610271903323,1.139350453172205438066465257,2
T0013,ETH-USDT-SWAP,4H,long,2020-12-14 08:00,2020-12-14 20:00,2020-12-16 12:00,579.78,583.4,576.9439410980533029543605971,572.3878,11.40067557832591977868195079,566.09,7.3,26.426,2.1680343,0,24.2579657,0.2427325785244704163623082542,EMA15收破离场,2,1,0.2156086596014519098946130316,0.0165925767457970234645934711,0.03422742692166235405580731935,-0.001903604514282100352243706103,true,1.312636961285609934258582907,0.2658875091307523739956172389,10
T0014,ETH-USDT-SWAP,4H,long,2020-12-27 08:00,2020-12-27 20:00,2021-01-02 00:00,639,735.61,630.2595119601447537001764866,624.5284,19.26323135032247883740360277,615.88,4.32,417.3552,1.558092672,0,415.797107328,4.163033321799307958477508651,EMA15收破离场,2,1,0.7932465699083180317599631026,0.01935176052178826304571702999,0.03317786426029875056323561725,-0.004351763666792414884575305142,true,5.231401384083044982698961938,0.5467128027681660899653979239,31
T0015,ETH-USDT-SWAP,4H,long,2021-01-16 08:00,2021-01-16 16:00,2021-01-17 16:00,1183.91,1181.92,1170.411536051556280640936262,1164.9346,67.09827839038896093115892373,1103.39,1.24,-2.4676,0.747816348,0,-3.215416348,-0.03220414431197218082463984103,EMA15收破离场,1,1,1.520109423355219625977945509,-0.004454061904884213175778188288,0.03991727623866345065779331441,-0.0004765932782836049337018575978,true,1.372454048683556880278191754,0.2532290114257327372081470442,6
T0016,ETH-USDT-SWAP,4H,long,2021-03-03 16:00,2021-03-04 16:00,2021-03-05 04:00,1572.21,1526.98,1551.027568433092606334980894,1523.1688,60.80695876010940667265276769,1499.24,1.37,-61.9651,1.076195691,0,-63.041295691,-0.6306090763327394819788954365,EMA15收破离场,5,1,1.01981220418100750870542564,0.01654712440212237039718147302,0.02661404668139507743377565295,-0.01071161646693393404591795735,true,0.4392215979169521721255310402,0.9073591887076880909962998493,3
T0017,ETH-USDT-SWAP,4H,long,2021-04-22 12:00,2021-04-24 04:00,2021-04-24 12:00,2365.04,2298,2350.451785856487170566111154,2326.493,137.216995403537440585634947,2200.37,0.6,-40.224,0.7092216,0,-40.9332216,-0.4142954758000850185218922694,EMA15收破离场,9,1,2.954827079389737650743800773,-0.02383137771811954379086345159,0.01708834221520791936772332135,0.0005584370982418601732306952997,true,0.07548430193720774883099532398,0.8257727576364850913949110342,2
T0018,ETH-USDT-SWAP,4H,long,2021-04-26 04:00,2021-04-26 12:00,2021-05-11 12:00,2453,3861.33,2305.052204819065338174844667,2282.0444,116.0019329881498366885360949,2313.79,0.71,999.9143,1.248200448,0,998.666099552,10.10395784210904389052510596,EMA15收破离场,1,1,0.05215521004478529924502940819,0.01572459109980188881836690338,-0.005039802784873740974300052955,-0.01209275332241563748715844442,true,12.60807413260541627756626679,0.2115508943323037138136628116,90
T0019,ETH-USDT-SWAP,4H,long,2021-05-26 20:00,2021-05-27 12:00,2021-05-28 12:00,2679.72,2715.26,2672.997884841676305161439112,2558.6704,197.2703016895331203279161009,2442.99,0.42,14.9268,0.579369672,0,14.347430328,0.1443017293963587209056731297,EMA15收破离场,3,1,1.421545638219872693228308185,0.03512812419824760004919395564,0.09041802573658518092549343291,-0.05261310718254293323594942123,true,0.7995606809445359692476661175,0.7042622396823385291260085329,6
T0020,ETH-USDT-SWAP,4H,long,2021-06-15 12:00,2021-06-16 08:00,2021-06-16 20:00,2544.85,2461.13,2524.433144166098392597671754,2484.3154,74.33260804648199818140680957,2455.65,1.12,-93.7664,1.419862416,0,-95.186262416,-0.9527772903587443946188340807,EMA15收破离场,4,1,0.6905765837525129559304706839,0.01352728518670888938529510427,0.0390697611993973133092853883,-0.01366839331270095576431237354,true,0.1286995515695067264573991031,1.559304932735426008968609865,3
T0021,ETH-USDT-SWAP,4H,long,2021-06-29 00:00,2021-06-30 16:00,2021-07-01 00:00,2161.39,2103.99,2099.661810150087137416190833,1959.545,78.01586112652549206306357921,2067.77,1.06,-60.844,1.146543594,0,-61.990543594,-0.6246704219183935056611835078,EMA15收破离场,9,1,0.5201699672437452773718810546,0.03345739101224444321856054435,0.07749367658230015145912920309,0.009235817498449895256296742356,true,0.964537491988891262550737022,0.7506942960905789361247596667,2
T0022,ETH-USDT-SWAP,4H,long,2021-07-22 12:00,2021-07-24 04:00,2021-07-27 08:00,2020.75,2227.65,1997.730740597501509521523957,1911.3274,54.49773258450086822819269852,1955.35,1.52,314.488,1.67970108,0,312.80829892,3.14671152140672782874617737,EMA15收破离场,9,1,0.1762369936024757182448828404,0.02332258045891955202248774212,0.05362482529084012131758183415,0.008576447970138449331077449107,true,6.345412844036697247706422018,0.06834862385321100917431192661,19
T0023,ETH-USDT-SWAP,4H,long,2021-08-21 04:00,2021-08-22 04:00,2021-08-23 00:00,3217.11,3180.66,3216.583853998106930529651714,3186.1198,75.11735337421717631706046121,3126.96,1.1,-40.095,1.79036451,0,-41.88536451,-0.422380522462562396006655574,EMA15收破离场,5,1,0.3601290848895042679466114695,0.01245508687438411573454924742,0.03527752557028131988800322834,0.007983692264176632655181390229,true,0.6421519689406544647809206877,1.043926788685524126455906822,5
T0024,ETH-USDT-SWAP,4H,long,2021-08-31 00:00,2021-08-31 08:00,2021-09-05 12:00,3227.87,3846.5,3218.611792397804188181543159,3216.7794,69.61017027608911991042601997,3144.33,1.19,736.1697,2.224015395,0,733.945684605,7.382823551592051711754847977,EMA15收破离场,1,1,0.2650767768252090484305239633,0.005356153162843517702980603417,0.003363116003305989423856301729,-0.002100921188440836197844340834,true,9.649628920277711276035432128,0.4892267177400047881254488868,31
T0025,ETH-USDT-SWAP,4H,long,2021-09-16 00:00,2021-09-17 08:00,2021-09-17 16:00,3567.95,3452.98,3514.480415579619292425487732,3398.4152,95.80726205157947400832439064,3452.98,0.86,-98.8742,1.529308158,0,-100.403508158,-1.015467211446464295033486997,止损,7,1,0.9378460449944876365301999117,0.0219614500309873367346706999,0.04685501170365342603228044244,0.001407538431442985542202141751,true,0.245194398538749238931895277,1.252065756284248064712533704,2
