strategy_name,entry_time,entry_price,exit_time,exit_price,stop_loss_price,position_size_btc,notional_value,notional_to_equity,risk_amount,pnl_usdt,R_multiple,exit_reason,holding_bars,holding_days,entry_signal_bar_time,entry_bar_index,exit_bar_index,signal_bar_index,equity_before,equity_after,entry_fee,exit_fee
strategy_a_ema21_pullback,2022-03-04 16:00:00+00:00,40691.46008,2022-03-09 16:00:00+00:00,42536.0055,47901.11237013654,0.06961590540364616,2832.772835665524,0.028220126604211956,501.9064718233267,-130.72728161976994,-0.26046143845259384,close_above_ema21,6,6,2022-03-03 16:00:00+00:00,828,833,827,100381.29436466533,100250.56708304556,1.1331091342662096,1.1844730140547892
strategy_a_ema21_pullback,2022-04-06 16:00:00+00:00,44169.864259999995,2022-04-21 16:00:00+00:00,42161.73066,50067.070446695776,0.08499835677207024,3754.3658809453937,0.03744982188315556,501.2528354152278,167.75283869649647,0.3346671117731102,close_above_ema21,16,16,2022-04-05 16:00:00+00:00,861,876,860,100250.56708304556,100418.31992174206,1.5017463523781576,1.4334711299066452
strategy_a_ema21_pullback,2022-04-22 16:00:00+00:00,39429.21258,2022-05-31 16:00:00+00:00,32059.11054,44791.05455845543,0.0936416256999328,3692.2155660594417,0.036768346342946755,502.09159960871034,687.4706234817834,1.3692135538964254,close_above_ema21,40,40,2022-04-21 16:00:00+00:00,877,916,876,100418.31992174206,101105.79054522385,1.4768862264237768,1.2008268917837803
strategy_a_ema21_pullback,2022-06-10 16:00:00+00:00,29446.609500000002,2022-07-08 16:00:00+00:00,21959.791080000003,33989.59232137815,0.11127687966312039,3276.7268218183976,0.032408893735445775,505.52895272611926,830.8216548414712,1.643469974095798,close_above_ema21,29,29,2022-06-09 16:00:00+00:00,926,954,925,101105.79054522385,101936.61220006531,1.310690728727359,0.9774468117745699
strategy_a_ema21_pullback,2022-07-10 16:00:00+00:00,20899.3193,2022-07-16 16:00:00+00:00,20948.288819999998,23914.290978782574,0.16905069609348145,3533.044475544931,0.034659229881122806,509.6830610003266,-11.108078356376739,-0.02179408971248825,close_above_ema21,7,7,2022-07-09 16:00:00+00:00,956,962,955,101936.61220006531,101925.50412170893,1.4132177902179726,1.416529122795318
strategy_a_ema21_pullback,2022-07-26 16:00:00+00:00,20744.15034,2022-07-28 16:00:00+00:00,23747.64858,25606.296420695075,0.1048153453537723,2174.305281957673,0.021332298532086156,509.62752060854467,-316.6780746027315,-0.6213912353567311,close_above_ema21,3,3,2022-07-25 16:00:00+00:00,972,974,971,101925.50412170893,101608.8260471062,0.8697221127830692,0.9956471949010882
strategy_a_ema21_pullback,2022-08-17 16:00:00+00:00,23392.52056,2022-09-09 16:00:00+00:00,21269.052959999997,26310.218251471968,0.1741250067546322,4073.2228005178727,0.04008729319074617,508.044130235531,366.6381314769062,0.7216659137601521,close_above_ema21,24,24,2022-08-16 16:00:00+00:00,994,1017,993,101608.8260471062,101975.4641785831,1.629289120207149,1.4813895961298518
strategy_a_ema21_pullback,2022-09-13 16:00:00+00:00,20828.8334,2022-09-27 16:00:00+00:00,19896.078419999998,23788.25388581984,0.17228958282069395,3588.5910171277364,0.03519072990776748,509.8773208929155,157.89737515097406,0.3096771883763304,close_above_ema21,15,15,2022-09-12 16:00:00+00:00,1021,1035,1020,101975.4641785831,102133.36155373408,1.4354364068510947,1.3711548202998445
strategy_a_ema21_pullback,2022-10-07 16:00:00+00:00,19575.984020000004,2022-10-17 16:00:00+00:00,19540.4073,21363.111596986535,0.2857472596499019,5593.7837886652715,0.05476940838496036,510.6668077686704,5.69498959649988,0.011152065319036132,close_above_ema21,11,11,2022-10-06 16:00:00+00:00,1045,1055,1044,102133.36155373408,102139.05654333057,2.2375135154661088,2.2334471353671757
strategy_a_ema21_pullback,2022-10-19 16:00:00+00:00,19264.6463,2022-10-25 16:00:00+00:00,19753.849980000003,20609.837552470806,0.37964511126475403,7313.7287880396325,0.07160560353264003,510.6952827166529,-191.6490580693696,-0.37527086024740414,close_above_ema21,7,7,2022-10-18 16:00:00+00:00,1057,1063,1056,102139.05654333057,101947.40748526121,2.925491515215853,2.999781029425744
strategy_a_ema21_pullback,2022-11-08 16:00:00+00:00,19521.294960000003,2022-12-04 16:00:00+00:00,17035.30638,22185.969910016673,0.19129426552500042,3734.311781470093,0.036629786608452716,509.7370374263061,472.7581322332687,0.9274549375894949,close_above_ema21,27,27,2022-11-07 16:00:00+00:00,1077,1103,1076,101947.40748526121,102420.16561749448,1.4937247125880373,1.3035025687821817
strategy_a_ema21_pullback,2022-12-07 16:00:00+00:00,16833.6326,2022-12-09 16:00:00+00:00,17185.536419999997,17990.631461252422,0.4426113501383542,7450.756852819014,0.07274697134004969,512.1008280874725,-161.77953302125337,-0.3159134376436112,close_above_ema21,3,3,2022-12-06 16:00:00+00:00,1106,1108,1105,102420.16561749448,102258.38608447323,2.980302741127606,3.0426053910832227
strategy_a_ema21_pullback,2022-12-12 16:00:00+00:00,17006.598,2022-12-12 16:00:00+00:00,17908.98618983579,17905.405108814026,0.5688561265353317,9674.30746382352,0.09460649472632791,511.29193042236614,-521.2738278923946,-1.019522892649181,stop_loss,1,1,2022-12-11 16:00:00+00:00,1111,1111,1110,102258.38608447323,101737.11225658083,3.8697229855294077,4.075054605649894
strategy_a_ema21_pullback,2022-12-16 16:00:00+00:00,16966.606,2023-01-04 16:00:00+00:00,16857.77088,18939.354173074695,0.2578563083853094,4374.94638898804,0.04300246283730201,508.6855612829042,24.575090683587998,0.04831096566139927,close_above_ema21,20,20,2022-12-15 16:00:00+00:00,1115,1134,1114,101737.11225658083,101761.68734726442,1.749978555595216,1.7387530266888673
strategy_a_ema21_pullback,2023-02-10 16:00:00+00:00,21657.1677,2023-02-15 16:00:00+00:00,22814.46198,25042.164992612717,0.15031280463553856,3255.349617449196,0.03198993356252271,508.8084367363221,-176.63001116903155,-0.3471444229620073,close_above_ema21,6,6,2023-02-09 16:00:00+00:00,1171,1176,1170,101761.68734726442,101585.05733609539,1.3021398469796786,1.371722306585865
strategy_a_ema21_pullback,2023-02-24 16:00:00+00:00,23341.63074,2023-02-27 16:00:00+00:00,23563.81182,26291.223985147688,0.1722018069834049,4019.4709913673905,0.039567541691382054,507.9252866804769,-41.4908642399995,-0.08168694358802492,close_above_ema21,4,4,2023-02-23 16:00:00+00:00,1185,1188,1184,101585.05733609539,101543.56647185539,1.6077883965469564,1.6230923899283658
strategy_a_ema21_pullback,2023-03-03 16:00:00+00:00,22333.73236,2023-03-13 16:00:00+00:00,24021.90342,25672.819940529134,0.15205286477655697,3395.907986490895,0.033442866982933195,507.71783235927694,-259.5106487934314,-0.5111316409501127,close_above_ema21,11,11,2023-03-02 16:00:00+00:00,1192,1202,1191,101543.56647185539,101284.05582306196,1.3583631945963581,1.4610396929587086
strategy_a_ema21_pullback,2023-04-20 16:00:00+00:00,28504.89788,2023-04-26 16:00:00+00:00,29822.063219999996,32112.120991499876,0.14039061723153057,4001.820207494947,0.03951086056907043,506.4202791153098,-188.19307830660563,-0.37161442001368755,close_above_ema21,7,7,2023-04-19 16:00:00+00:00,1240,1246,1239,101284.05582306196,101095.86274475536,1.6007280829979789,1.6746951450294103
strategy_a_ema21_pullback,2023-05-01 16:00:00+00:00,28166.565560000003,2023-05-04 16:00:00+00:00,28877.17428,31255.519723868518,0.163640924050077,4609.202815555474,0.045592398050874644,505.4793137237768,-120.01854369831779,-0.23743512432618138,close_above_ema21,4,4,2023-04-30 16:00:00+00:00,1251,1254,1250,101095.86274475536,100975.84420105704,1.84368112622219,1.8901949932537268
strategy_a_ema21_pullback,2023-05-06 16:00:00+00:00,28566.38558,2023-05-07 16:00:00+00:00,28951.289099999998,31124.780288782786,0.19734219245844697,5637.353160970564,0.05582873018368437,504.8792210052852,-80.49797013235882,-0.15944005374607434,close_above_ema21,2,2,2023-05-05 16:00:00+00:00,1256,1257,1255,100975.84420105704,100895.34623092468,2.2549412643882256,2.2853243461969353
strategy_a_ema21_pullback,2023-05-08 16:00:00+00:00,27884.72194,2023-05-28 16:00:00+00:00,27277.4544,31112.25392247087,0.15630417727678594,4358.498521423642,0.043198211654362224,504.47673115462345,91.46962179074954,0.18131583905049103,close_above_ema21,21,21,2023-05-07 16:00:00+00:00,1258,1278,1257,100895.34623092468,100986.81585271543,1.7433994085694569,1.7054320272788182
strategy_a_ema21_pullback,2023-05-31 16:00:00+00:00,26904.618000000002,2023-06-03 16:00:00+00:00,27303.4596,29310.468916827216,0.20987754300647762,5646.675121367853,0.05591497339220266,504.9340792635772,-88.25871831188853,-0.1747925559720781,close_above_ema21,4,4,2023-05-30 16:00:00+00:00,1281,1284,1280,100986.81585271543,100898.55713440354,2.2586700485471414,2.2921532065698496
strategy_a_ema21_pullback,2023-06-05 16:00:00+00:00,25966.90558,2023-06-17 16:00:00+00:00,26423.2836,29287.947464664143,0.15190798646703516,3944.5803414374195,0.03909451684411084,504.4927856720177,-72.51086134559667,-0.1437302245046129,close_above_ema21,13,13,2023-06-04 16:00:00+00:00,1286,1298,1285,100898.55713440354,100826.04627305795,1.577832136574968,1.6055631230093728
strategy_a_ema21_pullback,2023-07-18 16:00:00+00:00,29900.0188,2023-08-08 16:00:00+00:00,29542.00722,32691.83008673757,0.18057460895016375,5399.184202412544,0.053549498388446456,504.1302313652897,60.35431281662387,0.11971968563196818,close_above_ema21,22,22,2023-07-17 16:00:00+00:00,1329,1350,1328,100826.04627305795,100886.40058587457,2.159673680965018,2.1338145605417655
strategy_a_ema21_pullback,2023-08-31 16:00:00+00:00,26914.016120000004,2023-09-13 16:00:00+00:00,26249.34882,28938.062469553013,0.24921959076716385,6707.5000833272525,0.06648567145199936,504.43200292937286,160.34837168065602,0.31787906149782275,close_above_ema21,14,14,2023-08-30 16:00:00+00:00,1373,1386,1372,100886.40058587457,101046.74895755522,2.683000033330901,2.6167407883299743
strategy_a_ema21_pullback,2023-09-25 16:00:00+00:00,26238.55124,2023-09-28 16:00:00+00:00,27033.70566,28124.750486661997,0.26785809912812103,7028.208459022203,0.06955402852173313,505.2337447877761,-218.69631364232288,-0.4328616524499694,close_above_ema21,4,4,2023-09-24 16:00:00+00:00,1398,1401,1397,101046.74895755522,100828.05264391289,2.8112833836088815,2.8964788041906906
strategy_a_ema21_pullback,2023-10-11 16:00:00+00:00,26774.74398,2023-10-15 16:00:00+00:00,29278.752072577412,29272.897493078795,0.20180515752142372,5403.281426479692,0.05358906856569043,504.1402632195645,-509.8465013977113,-1.0113187511382355,stop_loss,5,5,2023-10-10 16:00:00+00:00,1414,1418,1413,100828.05264391289,100318.20614251518,2.1613125705918765,2.3634412696148788
strategy_a_ema21_pullback,2023-12-29 16:00:00+00:00,42263.84554,2023-12-31 16:00:00+00:00,42478.39398,45867.32193354504,0.1391964247666735,5882.976196058919,0.05864315583655254,501.5910307125759,-34.582702494429014,-0.06894601453558638,close_above_ema21,3,3,2023-12-28 16:00:00+00:00,1493,1495,1492,100318.20614251518,100283.62344002075,2.353190478423568,2.3651362287384745
strategy_a_ema21_pullback,2024-01-13 16:00:00+00:00,43148.668540000006,2024-01-28 16:00:00+00:00,42273.052919999995,51315.132289302244,0.06139966239891116,2649.3136813185192,0.026418208581215293,501.4181172001037,51.664557515542846,0.10303687829238285,close_above_ema21,16,16,2024-01-12 16:00:00+00:00,1508,1523,1507,100283.62344002075,100335.28799753629,1.0597254725274077,1.0382204711437222
strategy_a_ema21_pullback,2024-03-19 16:00:00+00:00,64041.28918,2024-03-21 16:00:00+00:00,66590.8155,77463.05507810123,0.03737782671791746,2393.724209762082,0.023857251596475802,501.6764399876815,-97.24885067074003,-0.19384775309186922,close_above_ema21,3,3,2024-03-18 16:00:00+00:00,1574,1576,1573,100335.28799753629,100238.03914686554,0.9574896839048328,0.9956079851055247
strategy_a_ema21_pullback,2024-04-02 16:00:00+00:00,64876.62208,2024-04-04 16:00:00+00:00,67663.53,75271.31262667793,0.04821598040689193,3128.089939074612,0.031206615429611863,501.19019573432774,-136.92971901685814,-0.2732090934385361,close_above_ema21,3,3,2024-04-01 16:00:00+00:00,1588,1590,1587,100238.03914686554,100101.10942784869,1.251235975629845,1.3049853746964577
strategy_a_ema21_pullback,2024-04-13 16:00:00+00:00,67657.4658,2024-04-22 16:00:00+00:00,66009.89933999999,75981.80730776212,0.060125542263317996,4067.9418193868923,0.040638329011917704,500.50554713924345,95.84609769757563,0.1914985722843761,close_above_ema21,10,10,2024-04-12 16:00:00+00:00,1599,1608,1598,100101.10942784869,100196.95552554626,1.627176727754757,1.5875523970258145
strategy_a_ema21_pullback,2024-04-24 16:00:00+00:00,64610.97522,2024-05-04 16:00:00+00:00,63627.823019999996,70510.61146861028,0.08491790959921357,5486.628952848988,0.05475843975568813,500.9847776277313,79.13132137144584,0.15795154844055212,close_above_ema21,11,11,2024-04-23 16:00:00+00:00,1610,1620,1609,100196.95552554626,100276.08684691771,2.1946515811395955,2.161256689282848
strategy_a_ema21_pullback,2024-05-08 16:00:00+00:00,62268.64378,2024-05-13 16:00:00+00:00,63031.303739999996,68357.1620111998,0.0823485148923971,5127.7303396467,0.051136123286050585,501.38043423458856,-66.93122091164166,-0.13349388277151142,close_above_ema21,6,6,2024-05-07 16:00:00+00:00,1624,1629,1623,100276.08684691771,100209.15562600606,2.05109213585868,2.076213701888238
strategy_a_ema21_pullback,2024-06-11 16:00:00+00:00,66216.15411999999,2024-06-12 16:00:00+00:00,69754.54812,74143.55886261942,0.06320426348818808,4185.14325217495,0.04176408059753006,501.0457781300303,-227.07915793744507,-0.4532104008239223,close_above_ema21,2,2,2024-06-10 16:00:00+00:00,1658,1659,1657,100209.15562600606,99982.07646806861,1.6740573008699802,1.76351393555039
strategy_a_ema21_pullback,2024-08-01 16:00:00+00:00,62894.21864000001,2024-08-22 16:00:00+00:00,60418.38126,72586.42419252777,0.05157859886803209,3243.995674350867,0.03244577217184427,499.91038234034306,125.15610663525327,0.2503570861027767,close_above_ema21,22,22,2024-07-31 16:00:00+00:00,1709,1730,1708,99982.07646806861,100107.23257470387,1.2975982697403468,1.246518180506147
strategy_a_ema21_pullback,2024-08-28 16:00:00+00:00,58991.999240000005,2024-09-13 16:00:00+00:00,59670.33168,67812.2451961189,0.056748549344735735,3347.710379815753,0.03344124389131987,500.53616287351934,-41.18794800010489,-0.08228765682713056,close_above_ema21,17,17,2024-08-27 16:00:00+00:00,1736,1752,1735,100107.23257470387,100066.04462670376,1.3390841519263013,1.3544819047036913
strategy_a_ema21_pullback,2024-09-16 16:00:00+00:00,57876.222440000005,2024-09-17 16:00:00+00:00,61152.12798,62967.29135842946,0.09827606562589335,5687.847434692241,0.05684093396427078,500.3302231335188,-326.6221630241539,-0.6528131780218104,close_above_ema21,2,2,2024-09-15 16:00:00+00:00,1755,1756,1754,100066.04462670376,99739.42246367961,2.2751389738768966,2.4039162170102033
strategy_a_ema21_pullback,2024-10-08 16:00:00+00:00,62268.843740000004,2024-10-11 16:00:00+00:00,62266.75086,68100.55853797,0.08551466071214468,5324.899045363654,0.05338810786981177,498.69711231839807,-4.080875724410122,-0.008183074703277301,close_above_ema21,4,4,2024-10-07 16:00:00+00:00,1777,1780,1776,99739.42246367961,99735.3415879552,2.129959618145462,2.1298880293762172
strategy_a_ema21_pullback,2024-12-20 16:00:00+00:00,96958.1045,2024-12-25 16:00:00+00:00,98546.2053,112919.2834381795,0.031243099890756205,3029.271744111879,0.030373102411650203,498.676707939776,-52.06045620305175,-0.10439720840007423,close_above_ema21,6,6,2024-12-19 16:00:00+00:00,1850,1855,1849,99735.3415879552,99683.28113175216,1.2117086976447515,1.2315555744171474
strategy_a_ema21_pullback,2024-12-26 16:00:00+00:00,96010.79400000001,2025-01-03 16:00:00+00:00,97533.10272000001,112716.20617762579,0.029835624548450804,2864.542002382653,0.02873643373151578,498.41640565876077,-47.72883263122557,-0.09576095828575709,close_above_ema21,9,9,2024-12-25 16:00:00+00:00,1856,1864,1855,99683.28113175216,99635.55229912093,1.1458168009530614,1.1639844135197626
strategy_a_ema21_pullback,2025-01-08 16:00:00+00:00,95473.20154000001,2025-01-14 16:00:00+00:00,96485.39322,106469.99767127336,0.045302082129071816,4325.134817290506,0.04340955329183905,498.17776149560467,-49.33284022780218,-0.09902658055168413,close_above_ema21,7,7,2025-01-07 16:00:00+00:00,1869,1875,1868,99635.55229912093,99586.21945889313,1.7300539269162025,1.7483956831632919
strategy_a_ema21_pullback,2025-01-27 16:00:00+00:00,101088.67822,2025-01-28 16:00:00+00:00,102786.45318,114418.01408838811,0.03735603200421714,3776.271898850328,0.03791962300977883,497.93109729446564,-66.46852211509524,-0.13348939738099386,close_above_ema21,2,2,2025-01-26 16:00:00+00:00,1888,1889,1887,99586.21945889313,99519.75093677803,1.5105087595401312,1.5358776138368184
strategy_a_ema21_pullback,2025-02-01 16:00:00+00:00,102059.68398,2025-02-21 16:00:00+00:00,98149.22592,111401.27300960889,0.05326703552326187,5436.4168120555405,0.054626511429968674,497.59875468389015,204.0326943479592,0.41003457590559117,close_above_ema21,21,21,2025-01-31 16:00:00+00:00,1893,1913,1892,99519.75093677803,99723.78363112599,2.1745667248222165,2.091247321464518
strategy_a_ema21_pullback,2025-02-22 16:00:00+00:00,96575.98094000001,2025-03-23 16:00:00+00:00,85213.0392,102684.1272216437,0.0816317905899025,7883.670252108495,0.07905506555256522,498.61891815562996,921.6413753154983,1.8483883016805907,close_above_ema21,30,30,2025-02-21 16:00:00+00:00,1914,1943,1913,99723.78363112599,100645.42500644148,3.1534681008433982,2.7824371886014214
strategy_a_ema21_pullback,2025-03-28 16:00:00+00:00,84027.39116,2025-04-01 16:00:00+00:00,85312.75914,92190.64306808193,0.06164542399261173,5179.904155051235,0.05146686155599931,503.2271250322074,-83.41267225931303,-0.1657555169625931,close_above_ema21,5,5,2025-03-27 16:00:00+00:00,1948,1952,1947,100645.42500644148,100562.01233418217,2.071961662020494,2.1036564836659446
strategy_a_ema21_pullback,2025-04-03 16:00:00+00:00,82031.5904,2025-04-11 16:00:00+00:00,82549.0065,92075.41205373152,0.050061627835068644,4106.634949323589,0.04083684140763457,502.8100616709109,-29.19836127042527,-0.05807035995539722,close_above_ema21,9,9,2025-04-02 16:00:00+00:00,1954,1962,1953,100562.01233418217,100532.81397291175,1.6426539797294357,1.6530150566230652
strategy_a_ema21_pullback,2025-05-31 16:00:00+00:00,104482.0994,2025-06-03 16:00:00+00:00,106583.51243999999,115128.36507494697,0.04721505974131751,4933.128565069274,0.049069834714847334,502.66406986455877,-103.20453241372827,-0.20531511719454387,close_above_ema21,4,4,2025-05-30 16:00:00+00:00,2012,2015,2011,100532.81397291175,100429.60944049802,1.9732514260277099,2.0129387629176234
strategy_a_ema21_pullback,2025-06-13 16:00:00+00:00,105369.4219,2025-06-16 16:00:00+00:00,107403.87647999999,113641.97544924563,0.06070048917946032,6395.975453886939,0.06368615281409007,502.14804720249015,-128.65856553779022,-0.2562164012278015,close_above_ema21,4,4,2025-06-12 16:00:00+00:00,2025,2028,2024,100429.60944049802,100300.95087496024,2.558390181554776,2.607787136842533
strategy_a_ema21_pullback,2025-06-17 16:00:00+00:00,104173.26118,2025-06-24 16:00:00+00:00,105200.63592,113649.74538228614,0.052920971920558516,5512.950229779789,0.05496408739586612,501.5047543748012,-58.80177781916187,-0.11725068866488984,close_above_ema21,8,8,2025-06-16 16:00:00+00:00,2029,2036,2028,100300.95087496024,100242.14909714108,2.2051800919119158,2.226927959818888
strategy_a_ema21_pullback,2025-08-01 16:00:00+00:00,115289.53748000001,2025-08-07 16:00:00+00:00,116659.52724,123295.93503600673,0.06260128128532377,7217.2727650403585,0.07199838421307546,501.21074548570544,-91.57123778153388,-0.18270006899551897,close_above_ema21,7,7,2025-07-31 16:00:00+00:00,2074,2080,2073,100242.14909714108,100150.57785935955,2.8869091060161436,2.9212143517456526
strategy_a_ema21_pullback,2025-08-15 16:00:00+00:00,117198.25566,2025-08-16 16:00:00+00:00,117644.42417999999,127685.75961254285,0.047747575739924504,5595.932588712885,0.05587519022177982,500.7528892967977,-25.788732658520534,-0.05149991784318088,close_above_ema21,2,2,2025-08-14 16:00:00+00:00,2088,2089,2087,100150.57785935955,100124.78912670103,2.238373035485154,2.246894421565742
strategy_a_ema21_pullback,2025-08-18 16:00:00+00:00,116060.2833,2025-08-22 16:00:00+00:00,116356.56666,127493.89025829325,0.04378530305087867,5081.734676461332,0.05075401127717479,500.6239456335052,-17.043433590384318,-0.034044383491918316,close_above_ema21,5,5,2025-08-17 16:00:00+00:00,2091,2095,2090,100124.78912670103,100107.74569311064,2.032693870584533,2.0378830132671464
strategy_a_ema21_pullback,2025-09-04 16:00:00+00:00,109438.70788,2025-09-08 16:00:00+00:00,112622.41997999999,116472.80443180063,0.07115892208465956,7787.540487078738,0.07779158778534628,500.5387284655532,-232.87017346205567,-0.46523907186151264,close_above_ema21,5,5,2025-09-03 16:00:00+00:00,2108,2112,2107,100107.74569311064,99874.87551964859,3.115016194831495,3.2056360033370503
strategy_a_ema21_pullback,2025-09-22 16:00:00+00:00,112747.84591999999,2025-09-29 16:00:00+00:00,113791.65378,120278.97302820478,0.06630805328649936,7476.090175201379,0.07485456313515597,499.374377598243,-75.22142448878871,-0.1506313256410322,close_above_ema21,8,8,2025-09-21 16:00:00+00:00,2126,2133,2125,99874.87551964859,99799.6540951598,2.9904360700805515,3.0181212169612506
strategy_a_ema21_pullback,2025-10-11 16:00:00+00:00,111727.65000000001,2025-10-21 16:00:00+00:00,113407.17689999999,130304.45694086014,0.026861358470504446,3001.156457717056,0.030071812221467507,498.998270475799,-47.53334503757696,-0.09525753464486664,close_above_ema21,11,11,2025-10-10 16:00:00+00:00,2145,2155,2144,99799.6540951598,99752.12075012222,1.2004625830868225,1.2185083327355244
strategy_a_ema21_pullback,2025-10-29 16:00:00+00:00,111437.30808,2025-12-03 16:00:00+00:00,92355.06732,120265.3467386247,0.05649732891272949,6295.910247744928,0.06311555283637629,498.76060375061115,1073.4901426644612,2.1523154286685093,close_above_ema21,36,36,2025-10-28 16:00:00+00:00,2163,2198,2162,99752.12075012222,100825.61089278669,2.518364099097971,2.087125846054126
strategy_a_ema21_pullback,2025-12-05 16:00:00+00:00,90388.51868000001,2025-12-09 16:00:00+00:00,92693.83506,98078.46613217938,0.0655567619413395,5925.578601335079,0.05877056978743294,504.12805446393344,-155.92999163504714,-0.3093063166279368,close_above_ema21,5,5,2025-12-04 16:00:00+00:00,2200,2204,2199,100825.61089278669,100669.68090115165,2.370231440534032,2.4306830713832834
strategy_a_ema21_pullback,2025-12-11 16:00:00+00:00,89807.73486,2025-12-22 16:00:00+00:00,89695.73556,98313.8882369111,0.0591746212655929,5314.338697061285,0.05278986333809358,503.34840450575825,2.37869620832605,0.004725745004917042,close_above_ema21,12,12,2025-12-10 16:00:00+00:00,2206,2217,2205,100669.68090115165,100672.05959735997,2.125735478824514,2.1230844723607096
strategy_a_ema21_pullback,2025-12-23 16:00:00+00:00,87382.42001999999,2025-12-30 16:00:00+00:00,88985.2935,93943.36904479229,0.0767206536866418,6704.0363846550945,0.06659282040586068,503.3602979867999,-128.38591967077218,-0.25505769959262653,close_above_ema21,8,8,2025-12-22 16:00:00+00:00,2218,2225,2217,100672.05959735997,100543.67367768919,2.6816145538620377,2.730803954327071
strategy_a_ema21_pullback,2026-01-20 16:00:00+00:00,90619.87240000001,2026-03-02 16:00:00+00:00,69096.41652,100362.41452070314,0.05160032793906608,4676.015133636324,0.04650730336973891,502.718368388446,1107.3208166358277,2.202666316302592,close_above_ema21,42,42,2026-01-19 16:00:00+00:00,2246,2287,2245,100543.67367768919,101650.99449432502,1.8704060534545297,1.4261591007385213
strategy_a_ema21_pullback,2026-03-06 16:00:00+00:00,68438.70951999999,2026-03-10 16:00:00+00:00,71319.7611,77484.44822588451,0.05618722682548748,3845.3812954438886,0.037829254052783215,508.2549724716251,-165.01935497719353,-0.32467828927420134,close_above_ema21,5,5,2026-03-05 16:00:00+00:00,2291,2295,2290,101650.99449432502,101485.97513934782,1.5381525181775555,1.6029038376261115
strategy_a_ema21_pullback,2026-03-19 16:00:00+00:00,69361.125,2026-03-21 16:00:00+00:00,70602.41766,79074.68100752054,0.052239352437343324,3623.380254325625,0.035703260961432885,507.42987569673915,-67.76896667698567,-0.13355336357350622,close_above_ema21,3,3,2026-03-18 16:00:00+00:00,2304,2306,2303,101485.97513934782,101418.20617267083,1.4493521017302502,1.4752898316277012
strategy_a_ema21_pullback,2026-03-22 16:00:00+00:00,68796.238,2026-03-25 16:00:00+00:00,70813.1598,78899.5284160068,0.05019068144967525,3452.9300663940435,0.034046451783176036,507.0910308633542,-104.03351589764976,-0.20515747580967109,close_above_ema21,4,4,2026-03-21 16:00:00+00:00,2307,2310,2306,101418.20617267083,101314.17265677318,1.3811720265576175,1.4216642983866996
strategy_a_ema21_pullback,2026-05-16 16:00:00+00:00,78184.45998000001,2026-06-01 16:00:00+00:00,69441.8856,84602.54353391514,0.07892868003796084,6170.996225702175,0.06090950618141009,506.57086328386595,685.3790749089126,1.3529776870029895,end_of_data,17,17,2026-05-15 16:00:00+00:00,2362,2378,2361,101314.17265677318,101999.55173168209,2.46839849028087,2.192382547902032
strategy_b_ema55_pullback,2020-03-08 16:00:00+00:00,8394.42078,2020-04-02 16:00:00+00:00,6801.36,9590.268416567262,0.4181134658887434,3509.820366454289,0.03509820366454289,500.0,663.5387398697006,1.3270774797394014,close_above_ema21,26,26,2020-03-07 16:00:00+00:00,102,127,101,100000.0,100663.5387398697,1.4039281465817157,1.1374960809428254
strategy_b_ema55_pullback,2020-04-10 16:00:00+00:00,6763.84696,2020-04-11 16:00:00+00:00,6831.56604,7974.020431313361,0.41590540995177705,2813.1205427498808,0.02794577438827601,503.3176936993485,-30.426494055848607,-0.060451866558109815,close_above_ema21,2,2,2020-04-09 16:00:00+00:00,135,136,134,100663.5387398697,100633.11224581386,1.1252482170999523,1.1365141097915352
strategy_b_ema55_pullback,2020-07-05 16:00:00+00:00,9028.6939,2020-07-06 16:00:00+00:00,9307.76118,9601.239963858918,0.8788210992802417,7934.606698262813,0.07884687774418779,503.1655612290693,-251.69599922686973,-0.5002250126420785,close_above_ema21,2,2,2020-07-04 16:00:00+00:00,221,222,220,100633.11224581386,100381.41624658699,3.173842679305125,3.2719427648182235
strategy_b_ema55_pullback,2021-04-23 16:00:00+00:00,49785.041000000005,2021-04-30 16:00:00+00:00,57136.525019999994,68725.41829745154,0.02649931800991459,1319.2696335956364,0.013142568444689503,501.90708123293496,-195.94265232281785,-0.39039626984637205,close_above_ema21,8,8,2021-04-22 16:00:00+00:00,513,520,512,100381.41624658699,100185.47359426417,0.5277078534382545,0.6056315785945686
strategy_b_ema55_pullback,2021-09-24 16:00:00+00:00,41930.21228,2021-10-01 16:00:00+00:00,47373.472799999996,51634.947989755994,0.05161679647470953,2164.303233398126,0.021602964539182822,500.92736797132085,-282.8074984745477,-0.5645678726236795,close_above_ema21,8,8,2021-09-23 16:00:00+00:00,667,674,666,100185.47359426417,99902.66609578962,0.8657212933592504,0.978106761527115
strategy_b_ema55_pullback,2021-11-26 16:00:00+00:00,54304.137,2021-12-01 16:00:00+00:00,58629.32352,64332.597899758686,0.04980957052851131,2704.865741891441,0.027075010583780975,499.51333047894815,-217.6857498836261,-0.4357956767137777,close_above_ema21,6,6,2021-11-25 16:00:00+00:00,730,735,729,99902.66609578962,99684.98034590599,1.0819462967565765,1.1681205699633388
