session_date,session_date_ts,year,quarter,symbol,entry_time_utc,entry_time_local,next_session_date,temp_day_open_7h,temp_day_high_7h,temp_day_low_7h,temp_day_close_7h,temp_day_color_7h,prev_day_color,changed_bear_to_bull,changed_bull_to_bear,last_hour_change_type,signal_color,last_hour_wick_type,signal_body_ratio,signal_upper_wick_ratio,signal_lower_wick_ratio,signal_close_location,daily_close_location,close_area,signal_volume_ratio_24,volume_bucket,break_prev_23h_high,break_prev_23h_low,close_confirm_up_breakout,close_confirm_down_breakout,failed_up_breakout,failed_down_breakout,breakout_type,trend_regime,prev_day_trend_bucket,prev_day_breakout_bucket,prev_2_days_bullish,prev_2_days_bearish,prev_3_days_bullish,prev_3_days_bearish,big_bull_day,big_bear_day,doji_day,long_wick_day,recent_3_big_bull_count,recent_3_big_bear_count,recent_3_doji_count,recent_3_long_wick_count,recent_3day_bias,prev_day_open,prev_day_high,prev_day_low,prev_day_close,prev_day_return_pct,next_day_open,next_day_high,next_day_low,next_day_close,next_day_color,next_day_return_pct,phase2_core_setup,phase2_simple_setup,long_entry_price,long_stop_price,long_risk,long_risk_pct,long_stop_hit,long_hit_1r,long_hit_2r,long_first_touch,long_hit_stop_first,long_hit_1R_first,long_hit_2R_first,long_ambiguous_bars,long_mfe_r,long_mae_r,long_next_close_r,long_next_close_net_r,long_stop_or_close_r,long_stop_or_close_net_r,long_fixed_1r_r,long_fixed_1r_net_r,long_fixed_2r_r,long_fixed_2r_net_r,long_breakeven_after_1r_r,long_breakeven_after_1r_net_r,long_half_1r_hold_r,long_half_1r_hold_net_r,short_entry_price,short_stop_price,short_risk,short_risk_pct,short_stop_hit,short_hit_1r,short_hit_2r,short_first_touch,short_hit_stop_first,short_hit_1R_first,short_hit_2R_first,short_ambiguous_bars,short_mfe_r,short_mae_r,short_next_close_r,short_next_close_net_r,short_stop_or_close_r,short_stop_or_close_net_r,short_fixed_1r_r,short_fixed_1r_net_r,short_fixed_2r_r,short_fixed_2r_net_r,short_breakeven_after_1r_r,short_breakeven_after_1r_net_r,short_half_1r_hold_r,short_half_1r_hold_net_r
2021-05-16,2021-05-16 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-17 00:00:00+00:00,2021-05-17 08:00:00+00:00,2021-05-17,46765.3,49800.0,43747.1,45570.5,bear,bear,False,False,kept_bear,bull,true_strong_bull,0.7962553034495475,0.05902969931746886,0.14471499723298362,0.9409703006825312,0.44386988055312393,middle_area,0.9740529149065454,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,True,False,False,False,False,True,True,0,1,2,2,two_bearish,46765.3,49800.0,43747.1,46433.8,-0.007088589188992689,46428.4,46625.9,42068.5,43562.8,bear,-0.061720843276959814,downtrend__kept_bear__true_strong_bull__middle_area__no_breakout,bull__true_strong_bull__middle_area__normal_volume,46433.8,45413.6,1020.2000000000044,0.021971064181695324,True,False,False,stop,True,False,False,0,0.18829641246814127,4.278866888845309,-2.8141540874338244,-2.8641540874338243,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,46433.8,46497.8,64.0,0.0013783063199651977,True,True,True,ambiguous_stop_first,True,False,False,1,68.20781250000005,3.0015624999999773,44.859375,44.809375,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-17,2021-05-17 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-18 00:00:00+00:00,2021-05-18 08:00:00+00:00,2021-05-18,46428.4,46625.9,42068.5,42939.6,bear,bear,False,False,kept_bear,bull,normal_bull,0.4805738194859561,0.2145098625224135,0.3049163179916304,0.7854901374775864,0.32788432000702206,low_area,0.9988349502481758,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,True,False,True,False,True,False,False,0,2,1,1,three_bearish,46428.4,46625.9,42068.5,43562.8,-0.061720843276959814,43562.8,45767.0,42250.1,42852.7,bear,-0.016300605103437005,downtrend__kept_bear__normal_bull__low_area__no_breakout,bull__normal_bull__low_area__normal_volume,43562.8,42511.5,1051.300000000003,0.024132975841773322,True,True,True,1r,False,True,False,0,2.0966422524493398,1.2486445353372022,-0.6754494435460895,-0.7254494435460895,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05,43562.8,43849.9,287.09999999999854,0.006590485460071403,True,True,True,ambiguous_stop_first,True,False,False,1,4.572274468826231,7.677464298153982,2.4733542319749544,2.4233542319749546,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-18,2021-05-18 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-19 00:00:00+00:00,2021-05-19 08:00:00+00:00,2021-05-19,43562.8,45767.0,42380.0,42834.3,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.008744205646855874,0.36514959966287847,0.6261061946902656,0.6348504003371216,0.1713440814353545,low_area,1.1635390761517899,normal_volume,False,True,False,False,False,True,failed_down_breakout,downtrend,downtrend,inside_prior_day_range,False,True,False,True,False,False,False,True,0,1,1,2,three_bearish,43562.8,45767.0,42250.1,42852.7,-0.016300605103437005,42861.5,43616.4,28803.3,36715.5,bear,-0.14339208847100549,downtrend__kept_bear__long_upper_bull__low_area__failed_down_breakout,bull__long_upper_bull__low_area__normal_volume,42852.7,42250.1,602.5999999999985,0.014062124440233605,True,True,False,1r,False,True,False,0,1.2673415200796652,23.314636574842403,-10.184533687354815,-10.234533687354816,-1.0,-1.05,1.0,0.95,-1.0,-1.05,0.0,-0.05,0.0,-0.05,42852.7,43199.3,346.6000000000058,0.008088171807144143,True,True,True,ambiguous_stop_first,True,False,False,1,40.534910559722334,2.2034045008655267,17.706866705135297,17.656866705135297,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-19,2021-05-19 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-20 00:00:00+00:00,2021-05-20 08:00:00+00:00,2021-05-20,42861.5,43616.4,28803.3,39086.2,bear,bear,False,False,kept_bear,bear,true_weak_bear,0.9005239549172599,0.06724716348147361,0.032228881601266524,0.032228881601266524,0.5341353261640035,middle_area,0.8437257083531391,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,True,False,True,False,False,False,True,0,1,0,2,three_bearish,42861.5,43616.4,28803.3,36715.5,-0.14339208847100549,36720.5,42482.6,34888.0,40531.2,bull,0.10377582004602326,downtrend__kept_bear__true_weak_bear__middle_area__no_breakout,bear__true_weak_bear__middle_area__normal_volume,36715.5,36630.0,85.5,0.0023287167545042284,True,True,True,ambiguous_stop_first,True,False,False,2,67.45146198830408,21.374269005847953,44.62807017543856,44.57807017543856,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,36715.5,39282.9,2567.4000000000015,0.06992687012297262,True,False,False,stop,True,False,False,0,0.71180961283789,2.246280283555346,-1.486211731713015,-1.536211731713015,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-20,2021-05-20 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-21 00:00:00+00:00,2021-05-21 08:00:00+00:00,2021-05-21,36720.5,42482.6,34888.0,41454.1,bull,bull,False,False,kept_bull,bear,true_weak_bear,0.6167880772572373,0.18779656485998852,0.1954153578827742,0.1954153578827742,0.7430542754062094,high_area,0.6887215799699075,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,False,False,False,False,False,False,False,0,0,0,2,mixed,36720.5,42482.6,34888.0,40531.2,0.10377582004602326,40515.9,42288.0,33433.3,37252.4,bear,-0.08054862412040709,downtrend__kept_bull__true_weak_bear__high_area__no_breakout,bear__true_weak_bear__high_area__shrinking_volume,40531.2,40238.8,292.3999999999942,0.0072141954839726975,True,True,True,2r,False,False,True,5,6.008207934336655,24.27462380301004,-11.213406292749866,-11.263406292749867,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05,40531.2,41735.1,1203.9000000000015,0.029703043581241154,True,True,True,stop,True,False,False,0,5.895755461417049,1.4592574134064298,2.7234820167787954,2.6734820167787956,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-21,2021-05-21 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-22 00:00:00+00:00,2021-05-22 08:00:00+00:00,2021-05-22,40515.9,42288.0,33433.3,36650.7,bear,bear,False,False,kept_bear,bull,normal_bull,0.5203139825756947,0.1833865263521073,0.296299491072198,0.8166134736478927,0.43130766711463964,middle_area,0.6486725164581718,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_low,False,False,False,False,False,False,False,True,0,0,0,2,mixed,40515.9,42288.0,33433.3,37252.4,-0.08054862412040709,37240.7,38845.5,35213.1,37450.6,bull,0.005636306514109624,downtrend__kept_bear__normal_bull__middle_area__no_breakout,bull__normal_bull__middle_area__shrinking_volume,37252.4,36305.7,946.7000000000044,0.025413127744789713,True,True,False,stop,True,False,False,0,1.6827928594063497,2.154114291750284,0.20935882539346803,0.15935882539346802,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,37252.4,37465.0,212.59999999999854,0.0057070148500498906,True,True,True,ambiguous_stop_first,True,False,False,3,9.592191909689637,7.493414863593648,-0.9322671683913379,-0.982267168391338,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-22,2021-05-22 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-23 00:00:00+00:00,2021-05-23 08:00:00+00:00,2021-05-23,37240.7,38845.5,35213.1,37612.0,bull,bull,False,False,kept_bull,bear,long_upper_bear,0.36534311609840825,0.4930945187742755,0.14156236512731624,0.14156236512731624,0.615983922475498,middle_area,0.3554130590108713,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,False,False,False,False,False,True,True,0,0,1,2,mixed,37240.7,38845.5,35213.1,37450.6,0.005636306514109624,37460.1,38269.9,31077.4,34683.0,bear,-0.07413487951180053,downtrend__kept_bull__long_upper_bear__middle_area__no_breakout,bear__long_upper_bear__middle_area__shrinking_volume,37450.6,37385.0,65.59999999999854,0.0017516408281842894,True,True,True,ambiguous_stop_first,True,False,False,3,12.489329268293003,97.15243902439235,-42.18902439024482,-42.239024390244815,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,37450.6,37848.4,397.8000000000029,0.010621992705056872,True,True,True,ambiguous_stop_first,True,False,False,1,16.021116138763073,2.0595776772247283,6.957264957264902,6.9072649572649025,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-23,2021-05-23 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-24 00:00:00+00:00,2021-05-24 08:00:00+00:00,2021-05-24,37460.1,38269.9,31077.4,33845.6,bear,bear,False,False,kept_bear,bull,normal_bull,0.7344048653344942,0.2655951346655057,0.0,0.7344048653344942,0.5012999652415708,middle_area,0.47988600786608837,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,False,False,False,False,False,False,True,0,0,1,3,mixed,37460.1,38269.9,31077.4,34683.0,-0.07413487951180053,34683.0,39900.0,34370.9,38802.2,bull,0.11876711933800421,downtrend__kept_bear__normal_bull__middle_area__no_breakout,bull__normal_bull__middle_area__shrinking_volume,34683.0,33837.7,845.3000000000029,0.02437217080414044,False,True,True,1r,False,True,False,0,6.171773334910661,0.36921802910209095,4.873062817934441,4.823062817934441,4.873062817934441,4.823062817934441,1.0,0.95,2.0,1.95,0.0,-0.05,2.9365314089672205,2.8865314089672207,34683.0,34988.7,305.6999999999971,0.008814116425914629,True,True,False,stop,True,False,False,1,1.0209355577363477,17.065750736015865,-13.474648348053766,-13.524648348053766,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-24,2021-05-24 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-25 00:00:00+00:00,2021-05-25 08:00:00+00:00,2021-05-25,34683.0,39900.0,34370.9,38432.0,bull,bull,False,False,kept_bull,bull,normal_bull,0.5475011256190816,0.1509830406723779,0.30151583370854057,0.8490169593276221,0.8014505073158374,high_area,0.44450708774931247,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_high,False,False,False,False,True,False,False,False,1,0,1,2,mixed,34683.0,39900.0,34370.9,38802.2,0.11876711933800421,38806.1,39785.9,36450.0,38317.6,bear,-0.012588227108624728,downtrend__kept_bull__normal_bull__high_area__no_breakout,bull__normal_bull__high_area__shrinking_volume,38802.2,38236.5,565.6999999999971,0.014579070258902772,True,True,False,1r,False,True,False,0,1.738907548170425,4.158034293795314,-0.8566377938836858,-0.9066377938836858,-1.0,-1.05,1.0,0.95,-1.0,-1.05,0.0,-0.05,0.0,-0.05,38802.2,38902.8,100.60000000000582,0.0025926364999924187,True,True,True,ambiguous_stop_first,True,False,False,6,23.381709741549315,9.778330019880194,4.817097415506665,4.767097415506665,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-25,2021-05-25 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-26 00:00:00+00:00,2021-05-26 08:00:00+00:00,2021-05-26,38806.1,39785.9,36450.0,38385.0,bear,bear,False,False,kept_bear,bear,long_lower_bear,0.14903459372485717,0.11725663716814813,0.7337087691069947,0.7337087691069947,0.5598489163344218,middle_area,0.4804800013163836,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,inside_prior_day_range,False,False,False,False,False,False,True,True,1,0,1,2,mixed,38806.1,39785.9,36450.0,38317.6,-0.012588227108624728,38300.1,40893.3,37802.1,39249.0,bull,0.024775392231351834,downtrend__kept_bear__long_lower_bear__middle_area__no_breakout,bear__long_lower_bear__middle_area__shrinking_volume,38317.6,37952.8,364.79999999999563,0.00952042925444171,True,True,True,stop,True,False,False,0,7.0605811403509735,1.4131030701754554,2.553179824561438,2.503179824561438,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,38317.6,38450.0,132.40000000000146,0.003455331231601182,True,True,True,ambiguous_stop_first,True,False,False,4,3.8935045317220114,19.453927492446947,-7.034743202416852,-7.084743202416852,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-26,2021-05-26 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-27 00:00:00+00:00,2021-05-27 08:00:00+00:00,2021-05-27,38300.1,40893.3,37802.1,38964.3,bull,bull,False,False,kept_bull,bull,long_lower_bull,0.35408560311283993,0.2522906991339284,0.3936236977532317,0.7477093008660717,0.46807065217391286,middle_area,0.3985282959973174,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,False,False,False,False,False,False,False,True,1,0,1,2,mixed,38300.1,40893.3,37802.1,39249.0,0.024775392231351834,39239.6,40444.0,37156.0,38531.7,bear,-0.01804044893423995,downtrend__kept_bull__long_lower_bull__middle_area__no_breakout,bull__long_lower_bull__middle_area__shrinking_volume,39249.0,38653.3,595.6999999999971,0.015177456750490384,True,True,True,stop,True,False,False,0,2.006043310391146,3.5135135135135305,-1.204129595433954,-1.254129595433954,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,39249.0,39450.0,201.0,0.0051211495834288774,True,True,True,2r,False,False,True,2,10.412935323383085,5.945273631840796,3.568656716417925,3.518656716417925,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2021-05-27,2021-05-27 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-28 00:00:00+00:00,2021-05-28 08:00:00+00:00,2021-05-28,39239.6,40444.0,37156.0,38510.0,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.04661654135337721,0.46659505907627147,0.4867883995703513,0.5334049409237286,0.41840024330900155,middle_area,0.5883195226641263,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_low,False,False,False,False,False,False,False,True,0,0,1,3,mixed,39239.6,40444.0,37156.0,38531.7,-0.01804044893423995,38535.9,38874.7,34711.0,35678.1,bear,-0.07415942017702981,downtrend__kept_bear__long_upper_bull__middle_area__no_breakout,bull__long_upper_bull__middle_area__shrinking_volume,38531.7,38283.4,248.29999999999563,0.006444044773524025,True,True,False,ambiguous_stop_first,True,False,False,1,1.3813934756343376,15.387434554974082,-11.492549335481469,-11.54254933548147,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,38531.7,38748.9,217.20000000000437,0.005636917135761059,True,True,True,ambiguous_stop_first,True,False,False,1,17.59069981583757,1.5791896869244617,13.138121546961056,13.088121546961055,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-28,2021-05-28 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-29 00:00:00+00:00,2021-05-29 08:00:00+00:00,2021-05-29,38535.9,38874.7,34711.0,35080.0,bear,bear,False,False,kept_bear,bull,normal_bull,0.6291153886609823,0.2552855790470214,0.11559903229199638,0.7447144209529786,0.23226937579556625,low_area,0.648459115657104,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,True,False,False,False,False,False,False,0,0,0,2,two_bearish,38535.9,38874.7,34711.0,35678.1,-0.07415942017702981,35682.1,37354.8,33600.0,34603.7,bear,-0.030222436459737545,downtrend__kept_bear__normal_bull__low_area__no_breakout,bull__normal_bull__low_area__shrinking_volume,35678.1,34970.1,708.0,0.019844106048248086,True,True,True,1r,False,True,False,0,2.368220338983057,2.935169491525422,-1.5175141242937873,-1.5675141242937873,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05,35678.1,35920.8,242.70000000000437,0.00680249228518347,True,True,True,stop,True,False,False,1,8.562422744128394,6.908529048207558,4.426864441697496,4.376864441697496,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-29,2021-05-29 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-30 00:00:00+00:00,2021-05-30 08:00:00+00:00,2021-05-30,35682.1,37354.8,33600.0,34469.5,bear,bear,False,False,kept_bear,bull,long_upper_bull,0.13891552146585018,0.5312666453606073,0.3298178331735425,0.46873335463939275,0.26731117502929486,low_area,0.7848601362957036,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,True,False,True,False,False,False,True,0,0,0,2,three_bearish,35682.1,37354.8,33600.0,34603.7,-0.030222436459737545,34610.0,36515.5,33341.6,35652.6,bull,0.030124241548685315,downtrend__kept_bear__long_upper_bull__low_area__no_breakout,bull__long_upper_bull__low_area__normal_volume,34603.7,34163.7,440.0,0.012715403266124721,True,True,True,stop,True,False,False,0,4.345000000000007,2.8684090909090876,2.38386363636364,2.33386363636364,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,34603.7,35102.4,498.70000000000437,0.014411753656401032,True,True,True,2r,False,False,True,0,2.530780028072965,3.833567274914751,-2.103268498095032,-2.1532684980950316,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05
2021-05-30,2021-05-30 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-05-31 00:00:00+00:00,2021-05-31 08:00:00+00:00,2021-05-31,34610.0,36515.5,33341.6,35740.0,bull,bull,False,False,kept_bull,bear,long_lower_bear,0.29449938195303876,0.2379480840543892,0.4675525339925721,0.4675525339925721,0.7281262799710132,high_area,0.5064729507594801,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_low,False,False,False,False,False,False,False,False,0,0,0,1,mixed,34610.0,36515.5,33341.6,35652.6,0.030124241548685315,35652.6,37520.0,34160.0,37253.3,bull,0.04489714635117781,downtrend__kept_bull__long_lower_bear__high_area__no_breakout,bear__long_lower_bear__high_area__shrinking_volume,35652.6,35501.3,151.29999999999563,0.004243729770058723,True,True,True,ambiguous_stop_first,True,False,False,2,12.34236615994749,9.865168539326119,10.579643093192667,10.529643093192666,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,35652.6,35824.9,172.3000000000029,0.004832747120827175,True,True,True,ambiguous_stop_first,True,False,False,2,8.662797446314412,10.83807312826448,-9.290191526407297,-9.340191526407297,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-05-31,2021-05-31 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-06-01 00:00:00+00:00,2021-06-01 08:00:00+00:00,2021-06-01,35652.6,37466.6,34160.0,36891.8,bull,bull,False,False,kept_bull,bull,long_upper_bull,0.5164285714285715,0.38099999999999584,0.10257142857143273,0.6190000000000041,0.9206250000000009,high_area,0.7183288192547302,shrinking_volume,True,False,False,False,True,False,failed_up_breakout,downtrend,downtrend,close_break_prior_high,True,False,False,False,False,False,False,True,0,0,0,2,two_bullish,35652.6,37520.0,34160.0,37253.3,0.04489714635117781,37253.3,37879.0,35595.7,36689.0,bear,-0.015147651349008084,downtrend__kept_bull__long_upper_bull__high_area__failed_up_breakout,bull__long_upper_bull__high_area__shrinking_volume,37253.3,36820.0,433.3000000000029,0.011631184351453506,True,True,False,1r,False,True,False,0,1.4440341564735584,3.82552504038771,-1.3023309485345007,-1.3523309485345008,-1.0,-1.05,1.0,0.95,-1.0,-1.05,0.0,-0.05,0.0,-0.05,37253.3,37520.0,266.6999999999971,0.007159097314868672,True,True,True,stop,True,False,False,0,6.2152230971129505,2.3460817397825418,2.1158605174353546,2.065860517435355,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-06-01,2021-06-01 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-06-02 00:00:00+00:00,2021-06-02 08:00:00+00:00,2021-06-02,37253.3,37879.0,35595.7,36424.3,bear,bear,False,False,kept_bear,bull,normal_bull,0.6973129610115861,0.30268703898841387,0.0,0.6973129610115861,0.4788245083869844,middle_area,0.49493670436733017,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,False,False,False,False,False,False,False,True,0,0,0,2,mixed,37253.3,37879.0,35595.7,36689.0,-0.015147651349008084,36688.9,38237.6,35920.0,37560.5,bull,0.023756504010749913,downtrend__kept_bear__normal_bull__middle_area__no_breakout,bull__normal_bull__middle_area__shrinking_volume,36689.0,36424.3,264.6999999999971,0.007214696503038979,True,True,True,stop,True,False,False,0,5.850396675481736,2.905175670570489,3.292406497922212,3.2424064979222122,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,36689.0,36803.9,114.90000000000146,0.0031317288560604394,True,True,True,ambiguous_stop_first,True,False,False,2,6.692776327240995,13.477806788511566,-7.584856396866745,-7.634856396866745,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-06-02,2021-06-02 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-06-03 00:00:00+00:00,2021-06-03 08:00:00+00:00,2021-06-03,36688.9,38237.6,35920.0,37520.1,bull,bull,False,False,kept_bull,bull,long_upper_bull,0.13602693602694094,0.5919191919192017,0.27205387205385734,0.4080808080807983,0.7078443217121164,high_area,0.41868304814356594,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,wick_break_prior_high,False,False,False,False,False,False,False,False,0,0,0,2,mixed,36688.9,38237.6,35920.0,37560.5,0.023756504010749913,37560.5,39467.0,37180.2,39253.5,bull,0.04507394736491799,downtrend__kept_bull__long_upper_bull__high_area__no_breakout,bull__long_upper_bull__high_area__shrinking_volume,37560.5,37439.3,121.19999999999709,0.0032267941055097,True,True,True,ambiguous_stop_first,True,False,False,1,15.730198019802359,3.137788778877987,13.968646864686804,13.918646864686803,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,37560.5,37736.3,175.8000000000029,0.004680448875813765,True,True,True,ambiguous_stop_first,True,False,False,1,2.163253697383371,10.844709897610741,-9.630261660978226,-9.680261660978227,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-06-03,2021-06-03 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-06-04 00:00:00+00:00,2021-06-04 08:00:00+00:00,2021-06-04,37560.5,39467.0,37180.2,38899.8,bull,bull,False,False,kept_bull,bull,true_strong_bull,0.7731643356643322,0.013767482517488702,0.2130681818181791,0.9862325174825113,0.9066380969039707,high_area,0.7429728549601151,shrinking_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_high,True,False,False,False,False,False,False,False,0,0,0,1,two_bullish,37560.5,39467.0,37180.2,39253.5,0.04507394736491799,39253.6,39299.9,35555.0,36830.6,bear,-0.061726822507999324,downtrend__kept_bull__true_strong_bull__high_area__no_breakout,bull__true_strong_bull__high_area__shrinking_volume,39253.5,38802.2,451.3000000000029,0.011497063956080423,True,False,False,stop,True,False,False,0,0.10281409262131876,8.195213826722748,-5.368712608021241,-5.418712608021241,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,39253.5,39259.8,6.30000000000291,0.0001604952424625297,True,True,True,ambiguous_stop_first,True,False,False,1,587.0634920632209,7.365079365076194,384.58730158712416,384.53730158712415,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
2021-06-04,2021-06-04 00:00:00+00:00,2021,2021Q2,BTC-USDT-SWAP,2021-06-05 00:00:00+00:00,2021-06-05 08:00:00+00:00,2021-06-05,39253.6,39299.9,35555.0,37080.0,bear,bear,False,False,kept_bear,bear,long_lower_bear,0.3413599671637734,0.1622656998221364,0.4963743330140902,0.4963743330140902,0.3406232476167583,middle_area,0.764486340241957,normal_volume,False,False,False,False,False,False,no_breakout,downtrend,downtrend,close_break_prior_low,False,False,False,False,False,False,False,False,0,0,0,0,mixed,39253.6,39299.9,35555.0,36830.6,-0.061726822507999324,36824.0,37917.3,34802.8,35519.9,bear,-0.035414403649793536,downtrend__kept_bear__long_lower_bear__middle_area__no_breakout,bear__long_lower_bear__middle_area__normal_volume,36830.6,36467.8,362.79999999999563,0.009850504743338302,True,True,True,2r,False,False,True,1,2.9953142227122864,5.589305402425634,-3.6127342888644236,-3.6627342888644234,-1.0,-1.05,1.0,0.95,2.0,1.95,0.0,-0.05,0.0,-0.05,36830.6,37198.7,368.09999999999854,0.009994406824759808,True,True,True,stop,True,False,False,1,5.508829122521064,2.9521869057321615,3.560717196414024,3.5107171964140242,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05,-1.0,-1.05
