condition_group,condition_value,side,sample_count,conclusion_level,next_day_bull_rate,next_day_bear_rate,hit_stop_first_rate,hit_1R_first_rate,hit_2R_first_rate,hit_1R_rate,hit_2R_rate,stop_rate,avg_final_close_R,median_final_close_R,gross_expectancy_R,net_expectancy_R,net_median_R,positive_net_rate,avg_mfe_R,avg_mae_R,avg_risk_pct,ambiguous_bar_rate
phase2_core_setup,downtrend__kept_bear__true_weak_bear__high_area__no_breakout,long,1,observe_only,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23.93597560975393,23.93597560975393,23.93597560975393,23.885975609753928,23.885975609753928,1.0,37.92682926828932,0.5426829268293089,0.0005719985769792006,0.0
phase2_core_setup,sideways__kept_bear__long_upper_bear__low_area__failed_up_breakout,long,1,observe_only,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,17.077519379845455,17.077519379845455,17.077519379845455,17.027519379845454,17.027519379845454,1.0,21.04651162790757,0.5116279069767868,0.001835906923788463,0.0
phase2_core_setup,sideways__kept_bull__true_weak_bear__middle_area__no_breakout,long,11,observe_only,0.36363636363636365,0.6363636363636364,0.8,0.0,0.2,1.0,1.0,0.9,30.756244486225064,-2.2307102708226862,10.185106382981298,10.135106382981299,-1.05,0.09090909090909091,80.6507184998498,51.35587277788716,0.0007401424731257214,0.8181818181818182
phase2_simple_setup,bear__long_upper_bear__high_area__huge_volume,long,2,observe_only,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,9.085678068516563,9.085678068516563,9.022836538461906,8.972836538461905,8.972836538461905,0.5,16.95312281070518,6.247456038951774,0.001485408130260298,0.5
phase2_core_setup,uptrend__changed_bear_to_bull__long_lower_bull__middle_area__no_breakout,long,1,observe_only,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.576592082616443,8.576592082616443,8.576592082616443,8.526592082616443,8.526592082616443,1.0,13.005163511187972,0.8760757314974026,0.0021153349037540295,0.0
phase2_core_setup,uptrend__kept_bear__normal_bull__high_area__no_breakout,long,2,observe_only,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,7.978579149154661,7.978579149154661,7.578211189913224,7.528211189913224,7.528211189913224,0.5,11.635736410299506,0.6472027670213776,0.00602516600738248,0.0
phase2_core_setup,sideways__kept_bear__long_upper_bear__middle_area__no_breakout,long,25,observe_only,0.64,0.36,0.7083333333333334,0.041666666666666664,0.25,1.0,0.9583333333333334,0.875,16.625183101956257,2.6508258258260318,7.5227764848926855,7.472776484892685,-1.05,0.12,45.86212597222188,25.19104700536944,0.0013831904444824832,0.8
phase2_core_setup,downtrend__kept_bull__true_strong_bull__middle_area__no_breakout,long,4,observe_only,0.75,0.25,0.0,0.75,0.25,1.0,1.0,0.25,4.764081422469597,5.045684921203835,6.19485412240944,6.1448541224094395,4.995684921203834,0.75,8.878860388262572,2.355266732776713,0.007470368479278303,0.0
phase2_core_setup,uptrend__kept_bear__normal_bear__low_area__confirmed_down_breakout,long,5,observe_only,0.6,0.4,0.6,0.2,0.2,1.0,1.0,0.8,-49.926372776634665,4.906550218340605,6.150303030303077,6.100303030303078,-1.05,0.2,42.07377271732709,80.83196039469019,0.001910933810499135,0.4
phase2_core_setup,sideways__kept_bull__long_upper_bear__high_area__no_breakout,long,33,conclusion_ok,0.48484848484848486,0.5151515151515151,0.8484848484848485,0.030303030303030304,0.12121212121212122,0.9393939393939394,0.8787878787878788,0.9696969696969697,24.25110446461287,-0.3485401459853795,5.793388429761013,5.743388429761011,-1.05,0.030303030303030304,45.3286291345365,16.853611282577045,0.0012979179088408522,0.8484848484848485
