session_date,session_date_ts,symbol,entry_time_utc,entry_time_local,next_session_date,prev_day_open,prev_day_high,prev_day_low,prev_day_close,prev_day_volume,prev_day_color,prev_day_return_pct,prev_day_body_ratio,prev_day_upper_wick_ratio,prev_day_lower_wick_ratio,prev_day_trend_bucket,prev_day_breakout_bucket,prev_day_atr20,signal_time_utc,signal_time_local,signal_open,signal_high,signal_low,signal_close,signal_volume,signal_color,signal_return_pct,signal_range,signal_body,signal_body_ratio,signal_upper_wick_ratio,signal_lower_wick_ratio,signal_close_location,signal_strength_bucket,signal_wick_bucket,signal_volume_ratio_24,signal_volume_bucket,signal_breakout_bucket,same_direction_prev_day_and_signal,next_day_open,next_day_high,next_day_low,next_day_close,next_day_volume,next_day_color,next_day_return_pct,long_entry_price,long_stop_price,long_risk,long_stop_hit,long_hit_1r,long_hit_2r,long_first_touch,long_final_close_r,long_realized_r,long_mfe_r,long_mae_r,long_ambiguous_bars,short_entry_price,short_stop_price,short_risk,short_stop_hit,short_hit_1r,short_hit_2r,short_first_touch,short_final_close_r,short_realized_r,short_mfe_r,short_mae_r,short_ambiguous_bars
2021-09-29,2021-09-29 00:00:00+00:00,BTC-USDT-SWAP,2021-09-30 00:00:00+00:00,2021-09-30 08:00:00+00:00,2021-09-30,40998.8,42579.6,40701.7,41523.8,3722142.0,bull,0.012805252836668446,0.27956760210873827,0.5622237605836279,0.15820863730763385,downtrend,wick_break_prior_low,2552.9127509704003,2021-09-29 23:00:00+00:00,2021-09-30 07:00:00+00:00,41354.9,41565.3,41290.1,41523.8,74571.0,bull,0.004084159313648472,275.20000000000437,168.90000000000146,0.6137354651162746,0.15079941860464877,0.2354651162790766,0.8492005813953513,medium,balanced,0.44701921251660987,low_volume,inside_session_range,True,41522.9,44118.2,41404.0,43810.0,4758531.0,bull,0.055080449583241986,41523.8,41290.1,233.70000000000437,False,True,True,2r,9.782627299957015,9.782627299957015,11.101412066752014,0.5126230209670547,0,41523.8,41565.3,41.5,True,False,False,ambiguous_stop_first,-55.089156626505954,-1.0,2.8867469879518772,62.515662650602266,1
2021-09-30,2021-09-30 00:00:00+00:00,BTC-USDT-SWAP,2021-10-01 00:00:00+00:00,2021-10-01 08:00:00+00:00,2021-10-01,41522.9,44118.2,41404.0,43810.0,4758531.0,bull,0.055080449583241986,0.8426423992336604,0.11355095424065928,0.043806646525680344,downtrend,close_break_prior_high,2560.9771134218804,2021-09-30 23:00:00+00:00,2021-10-01 07:00:00+00:00,43730.0,43892.7,43585.1,43810.0,66559.0,bull,0.0018294077292475563,307.59999999999854,80.0,0.26007802340702335,0.2688556566970009,0.47106631989597575,0.731144343302999,weak,lower_rejection,0.335130932417897,low_volume,inside_session_range,True,43809.9,48499.0,43285.0,48137.8,6505326.0,bull,0.09878817344938029,43810.0,43585.1,224.90000000000146,True,True,True,1r,19.243219208537017,-1.0,20.849266340595687,2.334370831480643,0,43810.0,43892.7,82.69999999999709,True,True,True,ambiguous_stop_first,-52.33131801693053,-1.0,6.348246674728156,56.69891172914347,2
2021-10-01,2021-10-01 00:00:00+00:00,BTC-USDT-SWAP,2021-10-02 00:00:00+00:00,2021-10-02 08:00:00+00:00,2021-10-02,43809.9,48499.0,43285.0,48137.8,6505326.0,bull,0.09878817344938029,0.8300537015726892,0.06927502876869909,0.10067126965861171,sideways,close_break_prior_high,2693.6282577507864,2021-10-01 23:00:00+00:00,2021-10-02 07:00:00+00:00,48010.0,48171.3,47936.6,48137.8,46772.0,bull,0.0026619454280358834,234.70000000000437,127.80000000000291,0.54452492543673,0.14273540690242598,0.312739667660844,0.857264593097574,medium,balanced,0.17203196327787734,low_volume,inside_session_range,True,48137.9,48378.1,47443.7,47648.7,2256410.0,bear,-0.010162470735117335,48137.8,47936.6,201.20000000000437,True,False,False,stop,-2.4309145129224414,-1.0,1.1943339960238093,3.449801192842896,1,48137.8,48171.3,33.5,True,True,True,ambiguous_stop_first,14.600000000000174,-1.0,20.7194029850748,7.173134328358079,7
2021-10-02,2021-10-02 00:00:00+00:00,BTC-USDT-SWAP,2021-10-03 00:00:00+00:00,2021-10-03 08:00:00+00:00,2021-10-03,48137.9,48378.1,47443.7,47648.7,2256410.0,bear,-0.010162470735117335,0.5235445205479491,0.25706335616438003,0.21939212328767088,sideways,inside_prior_day_range,2605.666844863247,2021-10-02 23:00:00+00:00,2021-10-03 07:00:00+00:00,48067.6,48182.5,47548.4,47648.7,169049.0,bear,-0.008714809975950533,634.0999999999985,418.90000000000146,0.6606213530988841,0.1812017032013905,0.15817694369972538,0.15817694369972538,medium,balanced,1.901088638805548,high_volume,inside_session_range,True,47648.6,49288.4,47110.0,48206.6,2686042.0,bull,0.011710732319522466,47648.7,47548.4,100.29999999999563,True,True,True,ambiguous_stop_first,5.562313060817804,-1.0,16.34795613160594,5.370887337986247,3,47648.7,48182.5,533.8000000000029,True,True,False,1r,-1.0451479955039311,-1.0,1.0091794679655193,3.07174971899587,0
2021-10-03,2021-10-03 00:00:00+00:00,BTC-USDT-SWAP,2021-10-04 00:00:00+00:00,2021-10-04 08:00:00+00:00,2021-10-04,47648.6,49288.4,47110.0,48206.6,2686042.0,bull,0.011710732319522466,0.25615130370914413,0.4966030113845034,0.24724568490635246,uptrend,wick_break_prior_high,2584.3035026200846,2021-10-03 23:00:00+00:00,2021-10-04 07:00:00+00:00,47990.1,48318.2,47890.1,48206.6,92253.0,bull,0.004511347132012622,428.09999999999854,216.5,0.5057229619247856,0.2606867554309716,0.23359028264424278,0.7393132445690285,medium,balanced,0.8013759764416155,normal_volume,inside_session_range,True,48206.5,49500.0,46889.3,49210.8,3887715.0,bull,0.020833290116478054,48206.6,47890.1,316.5,True,True,True,stop,3.1728278041074387,-1.0,4.086571879936813,4.1620853080568585,2,48206.6,48318.2,111.59999999999854,True,True,True,2r,-8.998207885304815,-1.0,11.80376344086033,11.58960573476719,2
2021-10-04,2021-10-04 00:00:00+00:00,BTC-USDT-SWAP,2021-10-05 00:00:00+00:00,2021-10-05 08:00:00+00:00,2021-10-05,48206.5,49500.0,46889.3,49210.8,3887715.0,bull,0.020833290116478054,0.384686099513542,0.11077488796108224,0.5045390125253758,uptrend,wick_break_prior_high,2585.62332748908,2021-10-04 23:00:00+00:00,2021-10-05 07:00:00+00:00,48913.8,49440.7,48889.5,49210.8,211103.0,bull,0.006071906087852463,551.1999999999971,297.0,0.5388243831640086,0.4170899854862035,0.0440856313497878,0.5829100145137964,medium,upper_rejection,1.3442964924453384,normal_volume,inside_session_range,True,49209.8,51918.6,49028.1,51479.5,4348700.0,bull,0.046122926734105674,49210.8,48889.5,321.3000000000029,False,True,True,1r,7.061002178649164,7.061002178649164,8.427637721755278,0.5686274509804006,0,49210.8,49440.7,229.89999999999418,True,False,False,stop,-9.868203566768397,-1.0,0.7946933449326185,11.778164419313024,0
2021-10-05,2021-10-05 00:00:00+00:00,BTC-USDT-SWAP,2021-10-06 00:00:00+00:00,2021-10-06 08:00:00+00:00,2021-10-06,49209.8,51918.6,49028.1,51479.5,4348700.0,bull,0.046122926734105674,0.7852274692959685,0.1519114340079566,0.06286109669607486,uptrend,close_break_prior_high,2600.867161114626,2021-10-05 23:00:00+00:00,2021-10-06 07:00:00+00:00,51373.7,51632.5,51370.0,51479.5,86878.0,bull,0.002059419508425586,262.5,105.80000000000291,0.40304761904763015,0.5828571428571429,0.014095238095227008,0.41714285714285715,medium,upper_rejection,0.46615402672747697,low_volume,inside_session_range,True,51479.4,55888.0,50408.9,55304.9,6272584.0,bull,0.07431127790922187,51479.5,51370.0,109.5,True,True,True,stop,34.93515981735161,-1.0,40.26027397260274,9.777168949771676,3,51479.5,51632.5,153.0,True,True,True,1r,-25.002614379084978,-1.0,6.997385620915023,28.813725490196077,2
2021-10-06,2021-10-06 00:00:00+00:00,BTC-USDT-SWAP,2021-10-07 00:00:00+00:00,2021-10-07 08:00:00+00:00,2021-10-07,51479.4,55888.0,50408.9,55304.9,6272584.0,bull,0.07431127790922187,0.6981986092606451,0.10642258765125635,0.19537880308809846,uptrend,close_break_prior_high,2744.7788030588945,2021-10-06 23:00:00+00:00,2021-10-07 07:00:00+00:00,55158.6,55788.0,55119.7,55304.9,258200.0,bull,0.0026523515825276345,668.3000000000029,146.3000000000029,0.21891366152925673,0.7228789465808715,0.05820739188987174,0.27712105341912846,weak,upper_rejection,1.0156587276533937,normal_volume,inside_session_range,True,55316.3,55316.4,53358.1,53773.1,3799232.0,bear,-0.027897744426145676,55304.9,55119.7,185.20000000000437,True,False,False,stop,-8.271058315334594,-1.0,0.06209503239740674,10.511879049675795,0,55304.9,55788.0,483.09999999999854,False,True,True,1r,3.170772096874369,3.170772096874369,4.029807493272632,0.0238045953218796,0
2021-10-07,2021-10-07 00:00:00+00:00,BTC-USDT-SWAP,2021-10-08 00:00:00+00:00,2021-10-08 08:00:00+00:00,2021-10-08,55316.3,55316.4,53358.1,53773.1,3799232.0,bear,-0.027897744426145676,0.7880304345605893,5.1064698972856385e-05,0.21191850074043783,uptrend,inside_prior_day_range,2705.4548629059495,2021-10-07 23:00:00+00:00,2021-10-08 07:00:00+00:00,53901.8,53970.6,53613.9,53773.1,84847.0,bear,-0.002387675365201236,356.6999999999971,128.70000000000437,0.36080740117747523,0.1928791701710014,0.4463134286515234,0.4463134286515234,medium,lower_rejection,0.5125951993475282,low_volume,inside_session_range,True,53778.9,56211.0,53613.0,53955.2,3890738.0,bull,0.003278237375624826,53773.1,53613.9,159.1999999999971,True,True,True,2r,1.1438442211055395,-1.0,15.313442211055566,1.0056532663316675,1,53773.1,53970.6,197.5,True,False,False,stop,-0.9220253164556889,-1.0,0.8106329113923977,12.343797468354438,0
2021-10-08,2021-10-08 00:00:00+00:00,BTC-USDT-SWAP,2021-10-09 00:00:00+00:00,2021-10-09 08:00:00+00:00,2021-10-09,53778.9,56211.0,53613.0,53955.2,3890738.0,bull,0.003278237375624826,0.06785989222478662,0.8682832948421875,0.06385681293302596,uptrend,wick_break_prior_high,2700.082119760652,2021-10-08 23:00:00+00:00,2021-10-09 07:00:00+00:00,54074.8,54140.0,53788.1,53955.2,90226.0,bear,-0.0022117511299164505,351.90000000000146,119.60000000000582,0.33986928104576675,0.18527990906506628,0.47485080988916695,0.47485080988916695,medium,lower_rejection,0.5573291940332926,low_volume,inside_session_range,False,53961.9,56200.0,53664.1,54952.5,2434622.0,bull,0.01835739660760649,53955.2,53788.1,167.09999999999854,True,True,True,ambiguous_stop_first,5.968282465589537,-1.0,13.433871932974402,1.7420706163973734,1,53955.2,54140.0,184.8000000000029,True,False,False,ambiguous_stop_first,-5.396645021644952,-1.0,1.5752164502164174,12.147186147185971,1
2021-10-09,2021-10-09 00:00:00+00:00,BTC-USDT-SWAP,2021-10-10 00:00:00+00:00,2021-10-10 08:00:00+00:00,2021-10-10,53961.9,56200.0,53664.1,54952.5,2434622.0,bull,0.01835739660760649,0.39063054536850744,0.4919358018849321,0.1174336527465605,uptrend,inside_prior_day_range,2691.8730137726193,2021-10-09 23:00:00+00:00,2021-10-10 07:00:00+00:00,54913.4,55174.7,54865.6,54952.5,64626.0,bull,0.0007120302148473368,309.09999999999854,39.099999999998545,0.12649627952118644,0.7188612099644068,0.15464251051440678,0.2811387900355932,weak,upper_rejection,0.6304406675495138,low_volume,inside_session_range,True,54952.5,56628.0,54080.0,54672.0,4702425.0,bear,-0.005104408352668233,54952.5,54865.6,86.90000000000146,True,True,True,ambiguous_stop_first,-3.227848101265769,-1.0,19.28078250863029,10.040276179516518,9,54952.5,55174.7,222.1999999999971,True,True,True,stop,1.2623762376237788,-1.0,3.926642664266478,7.540504050405139,5
2021-10-10,2021-10-10 00:00:00+00:00,BTC-USDT-SWAP,2021-10-11 00:00:00+00:00,2021-10-11 08:00:00+00:00,2021-10-11,54952.5,56628.0,54080.0,54672.0,4702425.0,bear,-0.005104408352668233,0.11008634222919937,0.657574568288854,0.23233908948194662,uptrend,wick_break_prior_high,2684.6793630839884,2021-10-10 23:00:00+00:00,2021-10-11 07:00:00+00:00,54905.7,54941.8,54335.2,54672.0,187079.0,bear,-0.004256388680956569,606.6000000000058,233.6999999999971,0.38526211671611416,0.05951203428949139,0.5552258489943944,0.5552258489943944,medium,lower_rejection,0.9803326308545118,normal_volume,inside_session_range,True,54671.8,57854.2,54445.4,57478.1,4947928.0,bull,0.051329936091367045,54672.0,54335.2,336.8000000000029,False,True,True,1r,8.331650831353842,8.331650831353842,9.44833729216143,0.6728028503562844,0,54672.0,54941.8,269.8000000000029,True,False,False,stop,-10.40066716085978,-1.0,0.8398813936248929,11.794662713120692,0
2021-10-11,2021-10-11 00:00:00+00:00,BTC-USDT-SWAP,2021-10-12 00:00:00+00:00,2021-10-12 08:00:00+00:00,2021-10-12,54671.8,57854.2,54445.4,57478.1,4947928.0,bull,0.051329936091367045,0.8232515841351793,0.11033208167096897,0.06641633419385172,uptrend,close_break_prior_high,2720.885394929789,2021-10-11 23:00:00+00:00,2021-10-12 07:00:00+00:00,57176.1,57517.7,57075.2,57478.1,73903.0,bull,0.005281927238828921,442.5,302.0,0.6824858757062147,0.08949152542372553,0.2280225988700598,0.9105084745762745,strong,balanced,0.35045160107359974,low_volume,inside_session_range,True,57478.2,57724.3,53480.1,55999.7,5270064.0,bear,-0.02572279577300607,57478.1,57075.2,402.90000000000146,True,False,False,stop,-3.66939687267311,-1.0,0.6110697443534462,9.923057830727192,0,57478.1,57517.7,39.599999999998545,True,True,True,2r,37.33333333333474,-1.0,100.95959595959967,6.2171717171720555,3
2021-10-12,2021-10-12 00:00:00+00:00,BTC-USDT-SWAP,2021-10-13 00:00:00+00:00,2021-10-13 08:00:00+00:00,2021-10-13,57478.2,57724.3,53480.1,55999.7,5270064.0,bear,-0.02572279577300607,0.34835775882380626,0.057985014843788124,0.5936572263324056,uptrend,wick_break_prior_low,2797.0511251832995,2021-10-12 23:00:00+00:00,2021-10-13 07:00:00+00:00,56378.9,56545.9,55926.0,55999.7,142075.0,bear,-0.006725920512816064,619.9000000000015,379.20000000000437,0.6117115663816801,0.2693982900467811,0.11889014357153882,0.11889014357153882,medium,balanced,0.6554922708891303,low_volume,inside_session_range,True,55986.7,57782.2,54265.7,57360.1,5609789.0,bull,0.024530826071191836,55999.7,55926.0,73.69999999999709,True,True,True,ambiguous_stop_first,18.458616010855565,-1.0,24.1858887381285,23.527815468114905,3,55999.7,56545.9,546.2000000000044,True,True,True,stop,-2.490662760893428,-1.0,3.174661296228462,3.2634566093005963,0
2021-10-13,2021-10-13 00:00:00+00:00,BTC-USDT-SWAP,2021-10-14 00:00:00+00:00,2021-10-14 08:00:00+00:00,2021-10-14,55986.7,57782.2,54265.7,57360.1,5609789.0,bull,0.024530826071191836,0.3905587942556523,0.1200341248400394,0.48940708090430823,uptrend,wick_break_prior_high,2833.0235689241345,2021-10-13 23:00:00+00:00,2021-10-14 07:00:00+00:00,57376.7,57458.4,57182.1,57360.1,105993.0,bear,-0.0002893160464090272,276.3000000000029,16.599999999998545,0.06007962359753301,0.2956930872240445,0.6442272891784224,0.6442272891784224,weak,lower_rejection,0.45056502353666955,low_volume,inside_session_range,False,57366.6,58570.3,56750.0,57343.4,4383376.0,bear,-0.00040441650716616095,57360.1,57182.1,178.0,True,True,True,ambiguous_stop_first,-0.09382022471908477,-1.0,6.798876404494407,3.427528089887632,4,57360.1,57458.4,98.30000000000291,True,True,True,ambiguous_stop_first,0.16988809766018917,-1.0,6.20651068158678,12.311291963377096,8
2021-10-14,2021-10-14 00:00:00+00:00,BTC-USDT-SWAP,2021-10-15 00:00:00+00:00,2021-10-15 08:00:00+00:00,2021-10-15,57366.6,58570.3,56750.0,57343.4,4383376.0,bear,-0.00040441650716616095,0.012745151898037165,0.6612646267098843,0.3259902213920785,uptrend,wick_break_prior_high,2782.387390477928,2021-10-14 23:00:00+00:00,2021-10-15 07:00:00+00:00,57588.6,57635.0,57218.0,57343.4,87070.0,bear,-0.004257787131480839,417.0,245.1999999999971,0.5880095923261321,0.11127098321343275,0.30071942446043515,0.30071942446043515,medium,balanced,0.4746792528176755,low_volume,inside_session_range,True,57343.3,63159.5,56865.0,61688.5,8260297.0,bull,0.07577519954380008,57343.4,57218.0,125.40000000000146,True,True,True,stop,34.649920255183,-1.0,46.38038277511907,3.8149920255183085,1,57343.4,57635.0,291.59999999999854,True,True,False,1r,-14.900891632373183,-1.0,1.6406035665295056,19.9454732510289,0
2021-10-15,2021-10-15 00:00:00+00:00,BTC-USDT-SWAP,2021-10-16 00:00:00+00:00,2021-10-16 08:00:00+00:00,2021-10-16,57343.3,63159.5,56865.0,61688.5,8260297.0,bull,0.07577519954380008,0.6903169433632532,0.23369608388275478,0.07598697275399205,uptrend,close_break_prior_high,2957.993020954031,2021-10-15 23:00:00+00:00,2021-10-16 07:00:00+00:00,61313.8,61815.7,60926.2,61688.5,171666.0,bull,0.006111185410136111,889.5,374.6999999999971,0.4212478920741957,0.14300168634063753,0.43575042158516675,0.8569983136593624,medium,lower_rejection,0.5039303663380058,low_volume,inside_session_range,True,61688.5,62393.7,60158.0,60895.3,3697106.0,bear,-0.012858150222488707,61688.5,60926.2,762.3000000000029,True,False,False,stop,-1.0405352223533963,-1.0,0.9250951069132813,2.007739735012455,0,61688.5,61815.7,127.19999999999709,True,True,True,2r,6.235849056603893,-1.0,12.03223270440279,5.5440251572328085,2
2021-10-16,2021-10-16 00:00:00+00:00,BTC-USDT-SWAP,2021-10-17 00:00:00+00:00,2021-10-17 08:00:00+00:00,2021-10-17,61688.5,62393.7,60158.0,60895.3,3697106.0,bear,-0.012858150222488707,0.3547882095093251,0.31542693563537055,0.32978485485530434,uptrend,inside_prior_day_range,2921.878369906329,2021-10-16 23:00:00+00:00,2021-10-17 07:00:00+00:00,60804.7,61094.9,60717.5,60895.3,68484.0,bull,0.001490016396758831,377.40000000000146,90.60000000000582,0.24006359300478397,0.5288818229994642,0.23105458399575185,0.4711181770005358,weak,upper_rejection,0.43249774753913384,low_volume,inside_session_range,False,60892.0,61749.0,58888.8,61529.0,4194934.0,bull,0.01046114432109313,60895.3,60717.5,177.8000000000029,True,True,True,ambiguous_stop_first,3.5641169853767534,-1.0,4.8014623172102535,11.285151856017814,5,60895.3,61094.9,199.59999999999854,True,True,True,ambiguous_stop_first,-3.174849699398806,-1.0,10.052605210420914,4.27705410821645,5
2021-10-17,2021-10-17 00:00:00+00:00,BTC-USDT-SWAP,2021-10-18 00:00:00+00:00,2021-10-18 08:00:00+00:00,2021-10-18,60892.0,61749.0,58888.8,61529.0,4194934.0,bull,0.01046114432109313,0.22271169848262382,0.0769176980630726,0.7003706034543036,uptrend,wick_break_prior_low,2918.7944514110122,2021-10-17 23:00:00+00:00,2021-10-18 07:00:00+00:00,61302.1,61749.0,61185.8,61529.0,320518.0,bull,0.003701341389609869,563.1999999999971,226.90000000000146,0.40287642045455013,0.390625000000002,0.20649857954544787,0.609374999999998,medium,upper_rejection,1.9509579243703872,high_volume,close_break_session_high,True,61529.0,62750.0,59888.0,61982.9,5296305.0,bull,0.007377009215166819,61529.0,61185.8,343.1999999999971,True,True,True,2r,1.322552447552463,-1.0,3.5576923076923377,4.781468531468572,2,61529.0,61749.0,220.0,True,True,True,stop,-2.0631818181818247,-1.0,7.459090909090909,5.55,4
2021-10-18,2021-10-18 00:00:00+00:00,BTC-USDT-SWAP,2021-10-19 00:00:00+00:00,2021-10-19 08:00:00+00:00,2021-10-19,61529.0,62750.0,59888.0,61982.9,5296305.0,bull,0.007377009215166819,0.15859538784067137,0.2680293501048213,0.5733752620545073,uptrend,close_break_prior_high,2915.9547288404615,2021-10-18 23:00:00+00:00,2021-10-19 07:00:00+00:00,62066.6,62100.0,61820.6,61982.9,99506.0,bear,-0.0013485513947919525,279.40000000000146,83.69999999999709,0.29957050823191356,0.11954187544739184,0.5808876163206946,0.5808876163206946,weak,lower_rejection,0.4328451673159255,low_volume,inside_session_range,False,61996.3,64450.0,61300.0,64249.9,6420014.0,bull,0.036350556404172396,61982.9,61820.6,162.3000000000029,True,True,True,ambiguous_stop_first,13.967960566851259,-1.0,15.200862600122948,4.207640172519958,4,61982.9,62100.0,117.09999999999854,True,True,True,ambiguous_stop_first,-19.359521776259847,-1.0,5.831767719897608,21.068317677199225,4
2021-10-19,2021-10-19 00:00:00+00:00,BTC-USDT-SWAP,2021-10-20 00:00:00+00:00,2021-10-20 08:00:00+00:00,2021-10-20,61996.3,64450.0,61300.0,64249.9,6420014.0,bull,0.036350556404172396,0.715428571428571,0.06352380952380907,0.22104761904761996,uptrend,close_break_prior_high,2927.6569923984384,2021-10-19 23:00:00+00:00,2021-10-20 07:00:00+00:00,64073.5,64450.0,63976.7,64249.9,188290.0,bull,0.0027530882502126985,473.3000000000029,176.40000000000146,0.3727023029790838,0.4227762518487161,0.2045214451722001,0.577223748151284,medium,upper_rejection,0.7137570424704205,low_volume,wick_break_session_high,True,64250.0,67230.4,63520.0,66026.2,4934362.0,bull,0.027645136186770447,64249.9,63976.7,273.20000000000437,True,True,True,stop,6.501830161054053,-1.0,10.909590043923664,2.6716691068813683,1,64249.9,64450.0,200.09999999999854,True,True,True,1r,-8.87706146926541,-1.0,3.6476761619190743,14.89505247376319,1
2021-10-20,2021-10-20 00:00:00+00:00,BTC-USDT-SWAP,2021-10-21 00:00:00+00:00,2021-10-21 08:00:00+00:00,2021-10-21,64250.0,67230.4,63520.0,66026.2,4934362.0,bull,0.027645136186770447,0.4787084950409659,0.324547218628719,0.1967442863303151,uptrend,close_break_prior_high,2966.7941427785163,2021-10-20 23:00:00+00:00,2021-10-21 07:00:00+00:00,65920.2,66222.0,65878.0,66026.2,83302.0,bull,0.001608004830082388,344.0,106.0,0.3081395348837209,0.5691860465116364,0.1226744186046427,0.43081395348836365,weak,upper_rejection,0.39672735571055795,low_volume,inside_session_range,True,66024.2,66666.0,61729.3,62215.8,9265109.0,bear,-0.05768188028026078,66026.2,65878.0,148.1999999999971,True,True,True,stop,-25.711201079622597,-1.0,4.3171390013496325,28.993927125506602,1,66026.2,66222.0,195.8000000000029,True,True,True,2r,19.460674157303053,-1.0,21.945352400408225,3.2676200204289754,1
2021-10-21,2021-10-21 00:00:00+00:00,BTC-USDT-SWAP,2021-10-22 00:00:00+00:00,2021-10-22 08:00:00+00:00,2021-10-22,66024.2,66666.0,61729.3,62215.8,9265109.0,bear,-0.05768188028026078,0.7714465128527147,0.13000587436951877,0.09854761277776658,uptrend,close_break_prior_low,3065.2894356395905,2021-10-21 23:00:00+00:00,2021-10-22 07:00:00+00:00,62466.7,62750.1,62002.6,62215.8,215702.0,bear,-0.00401654001251861,747.5,250.89999999999418,0.3356521739130357,0.37913043478261066,0.28521739130435364,0.28521739130435364,medium,upper_rejection,0.5668469235141511,low_volume,inside_session_range,True,62215.9,63745.0,60030.4,60700.2,6214993.0,bear,-0.02436193963279487,62215.8,62002.6,213.20000000000437,True,True,True,2r,-7.1088180112569175,-1.0,7.172607879924793,10.250469043151767,1,62215.8,62750.1,534.2999999999956,True,True,True,stop,2.836608646827659,-1.0,4.090211491671382,2.862062511697566,0
2021-10-22,2021-10-22 00:00:00+00:00,BTC-USDT-SWAP,2021-10-23 00:00:00+00:00,2021-10-23 08:00:00+00:00,2021-10-23,62215.9,63745.0,60030.4,60700.2,6214993.0,bear,-0.02436193963279487,0.40803855058418265,0.41164593765142926,0.18031551176438806,uptrend,close_break_prior_low,3097.7549638576106,2021-10-22 23:00:00+00:00,2021-10-23 07:00:00+00:00,60650.7,60930.1,60626.6,60700.2,63130.0,bull,0.0008161488655531457,303.5,49.5,0.1630971993410214,0.7574958813838598,0.07940691927511877,0.24250411861614019,weak,upper_rejection,0.2379433896630816,low_volume,inside_session_range,False,60700.2,61766.3,59603.1,61315.3,3549165.0,bull,0.010133409774597313,60700.2,60626.6,73.59999999999854,True,True,True,ambiguous_stop_first,8.357336956521983,-1.0,14.485054347826452,14.906250000000275,4,60700.2,60930.1,229.90000000000146,True,True,True,ambiguous_stop_first,-2.675511091779043,-1.0,4.772074815136979,4.637233579817308,3
2021-10-23,2021-10-23 00:00:00+00:00,BTC-USDT-SWAP,2021-10-24 00:00:00+00:00,2021-10-24 08:00:00+00:00,2021-10-24,60700.2,61766.3,59603.1,61315.3,3549165.0,bull,0.010133409774597313,0.2843472633136116,0.20848742603550255,0.5071653106508859,uptrend,wick_break_prior_low,3051.02721566473,2021-10-23 23:00:00+00:00,2021-10-24 07:00:00+00:00,61031.2,61379.2,60941.2,61315.3,100784.0,bull,0.0046549961331254774,438.0,284.1000000000058,0.6486301369863147,0.14589041095889083,0.2054794520547945,0.8541095890411092,medium,balanced,0.6888248392216342,low_volume,inside_session_range,True,61315.4,61519.5,59501.0,60875.6,4139333.0,bear,-0.007172749423472791,61315.3,60941.2,374.1000000000058,True,False,False,stop,-1.175354183373423,-1.0,0.5458433573910556,4.8497727880245245,0,61315.3,61379.2,63.89999999999418,True,True,True,ambiguous_stop_first,6.881064162754999,-1.0,28.392801251958815,3.1956181533648778,1
2021-10-24,2021-10-24 00:00:00+00:00,BTC-USDT-SWAP,2021-10-25 00:00:00+00:00,2021-10-25 08:00:00+00:00,2021-10-25,61315.4,61519.5,59501.0,60875.6,4139333.0,bear,-0.007172749423472791,0.2178845677483294,0.10111468912558759,0.681000743126083,uptrend,wick_break_prior_low,2999.4008548814936,2021-10-24 23:00:00+00:00,2021-10-25 07:00:00+00:00,60935.4,60990.5,60787.4,60875.6,59187.0,bear,-0.0009813671527552081,203.09999999999854,59.80000000000291,0.2944362383062695,0.2712949286065925,0.434268833087138,0.434268833087138,weak,lower_rejection,0.3397540738543817,low_volume,inside_session_range,True,60875.6,63738.5,60662.0,63106.6,4041269.0,bull,0.03664850941920905,60875.6,60787.4,88.19999999999709,True,True,True,ambiguous_stop_first,25.2947845804997,-1.0,32.45918367347048,2.4217687074830567,1,60875.6,60990.5,114.90000000000146,True,False,False,ambiguous_stop_first,-19.416884247171208,-1.0,1.859007832898136,24.916449086161577,1
2021-10-25,2021-10-25 00:00:00+00:00,BTC-USDT-SWAP,2021-10-26 00:00:00+00:00,2021-10-26 08:00:00+00:00,2021-10-26,60875.6,63738.5,60662.0,63106.6,4041269.0,bull,0.03664850941920905,0.7251747115228344,0.2053957419145137,0.06942954656265189,uptrend,close_break_prior_high,3003.2558121374186,2021-10-25 23:00:00+00:00,2021-10-26 07:00:00+00:00,63033.6,63199.8,62982.0,63106.6,61964.0,bull,0.0011581124987307678,217.8000000000029,73.0,0.3351698806244216,0.4279155188246241,0.23691460055095434,0.5720844811753759,medium,upper_rejection,0.3682404224150995,low_volume,inside_session_range,True,63106.6,63313.1,59801.0,60280.0,4360248.0,bear,-0.04479087765780443,63106.6,62982.0,124.59999999999854,True,False,False,ambiguous_stop_first,-22.68539325842722,-1.0,1.6573033707865361,26.529695024077345,1,63106.6,63199.8,93.20000000000437,True,True,True,ambiguous_stop_first,30.328326180256074,-1.0,35.46781115879661,2.2156652360513984,1
