condition_group,condition_value,side,sample_count,conclusion_level,next_day_bull_rate,next_day_bear_rate,hit_stop_first_rate,hit_1R_first_rate,hit_2R_first_rate,hit_1R_rate,hit_2R_rate,stop_rate,avg_final_close_R,median_final_close_R,gross_expectancy_R,net_expectancy_R,net_median_R,positive_net_rate,avg_mfe_R,avg_mae_R,avg_risk_pct,ambiguous_bar_rate
prev_day_color,bear,long,1159,conclusion_ok,0.543572044866264,0.45642795513373596,0.6559792027729636,0.2019064124783362,0.1386481802426343,0.9081455805892548,0.8136915077989602,0.8873483535528596,-45.15484923510702,0.6846092503986991,0.3085489226396775,0.25854892263967744,-1.05,0.10871440897325281,58.19414796843828,101.18798255718454,0.003705060291556315,0.631578947368421
doji_day,True,long,430,conclusion_ok,0.4930232558139535,0.5069767441860465,0.6705607476635514,0.19626168224299065,0.1308411214953271,0.8785046728971962,0.7733644859813084,0.897196261682243,24.74401518302626,-0.11382718312271187,0.2980919569630934,0.24809195696309336,-1.05,0.09767441860465116,78.67296213705173,22.421047835809574,0.0033179912830476185,0.6139534883720931
long_wick_day,False,long,1161,conclusion_ok,0.508182601205857,0.491817398794143,0.6534140017286084,0.19706136560069146,0.14606741573033707,0.8859118409680208,0.7623163353500432,0.8876404494382022,-22.15554491320291,0.06941960656803398,0.29303552787835346,0.24303552787835336,-1.05,0.10766580534022395,48.17922239854483,89.20128471291552,0.004281546674863781,0.5917312661498708
failed_up_breakout,True,long,91,conclusion_ok,0.43956043956043955,0.5604395604395604,0.6813186813186813,0.17582417582417584,0.14285714285714285,0.8901098901098901,0.8021978021978022,0.8791208791208791,-3.07721098595128,-0.8743169398906873,0.2725470642961771,0.22254706429617685,-1.05,0.12087912087912088,16.971427912994702,16.918924030232386,0.004204757652363793,0.6043956043956044
breakout_type,failed_up_breakout,long,91,conclusion_ok,0.43956043956043955,0.5604395604395604,0.6813186813186813,0.17582417582417584,0.14285714285714285,0.8901098901098901,0.8021978021978022,0.8791208791208791,-3.07721098595128,-0.8743169398906873,0.2725470642961771,0.22254706429617685,-1.05,0.12087912087912088,16.971427912994702,16.918924030232386,0.004204757652363793,0.6043956043956044
phase2_simple_setup,bull__long_lower_bull__high_area__shrinking_volume,long,78,conclusion_ok,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.28205128205128205,0.1794871794871795,0.8333333333333334,0.7435897435897436,0.8717948717948718,1.7141470517347666,0.32840452578091406,0.24912428413796037,0.19912428413796043,-1.05,0.1282051282051282,6.9669929516983276,5.274093175861819,0.004290237765412544,0.48717948717948717
recent_3day_bias,mixed,long,1259,conclusion_ok,0.5234312946783162,0.4765687053216839,0.6671987230646449,0.18036711891460494,0.14924181963288108,0.8898643256185156,0.7773343974461293,0.897047086991221,-36.1999580847383,0.2633228840125308,0.2339392815235816,0.1839392815235816,-1.05,0.09928514694201747,60.17573956428187,101.04528105822689,0.0037345755343054627,0.6203335980937251
prev_2_days_bullish,False,long,1789,conclusion_ok,0.5265511458915595,0.47344885410844045,0.6614261650758001,0.19371139809096014,0.1420550252667041,0.8950028074115666,0.7866367209432903,0.8944413250982594,-25.817553071882237,0.33854166666665386,0.22316886195713448,0.17316886195713424,-1.05,0.10173281162660704,47.45033412981922,79.98830462318543,0.003844471444939479,0.6148686416992734
prev_3_days_bullish,False,long,2101,conclusion_ok,0.5140409328891005,0.4859590671108996,0.6601338432122371,0.19694072657743786,0.14005736137667305,0.8934034416826003,0.7829827915869981,0.8924474187380497,-21.90719218647093,0.17993448481235824,0.21877492887106706,0.16877492887106701,-1.05,0.10376011423131842,42.438050357769576,69.93484669505068,0.0038456571018824766,0.6116135173726797
recent_3day_bias,two_bearish,long,283,conclusion_ok,0.5229681978798587,0.47703180212014135,0.6797153024911032,0.2099644128113879,0.1103202846975089,0.9217081850533808,0.8327402135231317,0.900355871886121,-3.534575496695595,0.2807357212003859,0.20761036841474226,0.15761036841474227,-1.05,0.0989399293286219,18.25917974026827,40.01986596104232,0.0036545447830930353,0.6219081272084805
prev_2_days_bearish,True,long,530,conclusion_ok,0.5339622641509434,0.4660377358490566,0.6477272727272727,0.22537878787878787,0.125,0.9071969696969697,0.8087121212121212,0.8882575757575758,-1.179004812206788,0.5857751482294125,0.1976095140087285,0.1476095140087285,-1.05,0.10754716981132076,17.251597369626605,30.017866227149486,0.004105266096500884,0.6018867924528302
recent_3day_bias,two_bullish,long,312,conclusion_ok,0.4423076923076923,0.5576923076923077,0.6527331189710611,0.21543408360128619,0.12861736334405144,0.8842443729903537,0.7620578778135049,0.8810289389067524,0.48622497403563747,-0.8497011101622518,0.19361224454217324,0.14361224454217325,-1.05,0.11538461538461539,13.734264512044723,12.361828785057245,0.0038524469893920547,0.592948717948718
phase2_core_setup,uptrend__kept_bull__long_upper_bear__high_area__no_breakout,long,41,conclusion_ok,0.4146341463414634,0.5853658536585366,0.8536585365853658,0.04878048780487805,0.0975609756097561,0.9512195121951219,0.926829268292683,0.9512195121951219,3.3732615714265526,-3.31901041666656,0.1924279189937205,0.14242791899372062,-1.05,0.04878048780487805,25.753861604325532,25.016889274779594,0.0014512253322823325,0.8292682926829268
prev_3_days_bearish,True,long,247,conclusion_ok,0.5465587044534413,0.4534412955465587,0.611336032388664,0.242914979757085,0.1417004048582996,0.8906882591093117,0.7813765182186235,0.8744939271255061,1.5008144685274425,0.7849600000000093,0.18623202377354683,0.13623202377354673,-1.05,0.11740890688259109,16.105319449989736,18.639073007619587,0.004618030019851514,0.5789473684210527
recent_3day_bias,three_bearish,long,247,conclusion_ok,0.5465587044534413,0.4534412955465587,0.611336032388664,0.242914979757085,0.1417004048582996,0.8906882591093117,0.7813765182186235,0.8744939271255061,1.5008144685274425,0.7849600000000093,0.18623202377354683,0.13623202377354673,-1.05,0.11740890688259109,16.105319449989736,18.639073007619587,0.004618030019851514,0.5789473684210527
