mode,symbol,bar,bar_label,direction,entry_reference_ema,max_entries_per_trend,stop_atr,take_ratio,take_atr,total_trades,win_rate,total_pnl,total_return_pct,average_r_multiple,max_drawdown,max_drawdown_pct,profit_factor,profit_loss_ratio,ending_equity,total_fees,maker_fees,taker_fees,take_profit_hits,stop_loss_hits,data_source_note,two_r_break_even_enabled,fee_offset_enabled,entry_slippage_pct,exit_slippage_pct,max_entries_label,param_label
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,1,2,2,320,30.94,-16046.6923,-160.47,-0.5015,17400.8961,170.56,0.5006,1.1175,-6046.69,8296.3779,2440.9318,5855.4461,99,221,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1 | TP x2 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,1,3,3,283,22.26,-15195.0750,-151.95,-0.5369,16688.0866,162.39,0.5243,1.8308,-5195.07,7352.3036,2163.2726,5189.0309,63,220,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1 | TP x3 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,1.5,1,1.5,302,52.32,-7163.1900,-71.63,-0.2372,7900.0725,78.27,0.6142,0.5598,2836.81,5069.0244,1491.1113,3577.9131,158,144,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,1.5,2,3,217,32.26,-6687.5229,-66.88,-0.3082,7910.0414,73.63,0.6463,1.3572,3312.48,3629.7664,1067.9021,2561.8643,70,147,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1.5 | TP x3 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,1.5,3,4.5,171,24.56,-4918.0160,-49.18,-0.2876,6257.1369,58.73,0.7034,2.1604,5081.98,2847.4682,837.7099,2009.7583,42,129,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,2,1,2,234,48.29,-5611.3612,-56.11,-0.2398,6288.9003,60.88,0.6175,0.6612,4388.64,2849.8224,838.4754,2011.3469,113,121,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x2 | TP x2 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,2,2,4,151,34.44,-2448.7626,-24.49,-0.1622,4412.1904,40.70,0.7948,1.5132,7551.24,1797.7327,528.8138,1268.9188,52,99,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x2 | TP x4 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,21,3,2,3,6,113,25.66,-1851.3441,-18.51,-0.1638,3953.9778,36.95,0.8164,2.3647,8148.66,1325.1556,389.8074,935.3483,29,84,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA21挂单 | SL x2 | TP x6 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,1,1,1,298,47.65,-15162.2826,-151.62,-0.5088,15162.2826,151.62,0.3283,0.3607,-5162.28,8245.0790,2425.7556,5819.3233,143,155,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1 | TP x1 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,1,2,2,239,33.47,-10411.5339,-104.12,-0.4356,10601.8374,105.51,0.5477,1.0885,-411.53,6383.6492,1877.9704,4505.6789,80,159,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1 | TP x2 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,1,3,3,215,24.65,-9583.7226,-95.84,-0.4458,9811.0708,96.77,0.5913,1.8072,416.28,5686.7491,1672.9859,4013.7632,53,162,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1 | TP x3 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,1.5,1,1.5,221,51.58,-5831.1884,-58.31,-0.2639,6028.5395,60.29,0.5776,0.5421,4168.81,3865.1431,1137.0150,2728.1281,114,107,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,1.5,2,3,172,37.79,-2586.4655,-25.86,-0.1504,3979.0646,37.41,0.8128,1.3380,7413.53,2969.0776,873.2176,2095.8600,65,107,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1.5 | TP x3 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,1.5,3,4.5,142,28.87,-1793.3146,-17.93,-0.1263,4719.0151,43.84,0.8629,2.1256,8206.69,2467.4984,725.6634,1741.8350,41,101,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,2,1,2,176,52.27,-3013.2763,-30.13,-0.1712,3850.5136,36.73,0.7050,0.6437,6986.72,2259.6755,664.6902,1594.9853,92,84,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x2 | TP x2 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,2,2,4,122,34.43,-2164.3357,-21.64,-0.1774,4103.5038,38.29,0.7773,1.4805,7835.66,1554.5774,457.2932,1097.2842,42,80,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x2 | TP x4 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做多,55,3,2,3,6,104,27.88,-925.5515,-9.26,-0.0890,3744.4313,33.88,0.8983,2.3232,9074.45,1304.0484,383.5036,920.5449,29,75,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,3,EMA55挂单 | SL x2 | TP x6 | 每波开仓3
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,1,1,1,562,52.67,-22433.6224,-224.34,-0.3992,22841.1520,219.92,0.4227,0.3799,-12433.62,15569.9852,4578.6807,10991.3046,301,261,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1 | TP x1 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,1,2,2,373,34.05,-16411.0827,-164.11,-0.4400,16787.2630,162.01,0.5481,1.0617,-6411.08,10348.2420,3042.9587,7305.2834,127,246,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1 | TP x2 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,1,3,3,278,27.34,-9419.8992,-94.20,-0.3388,10096.1863,95.59,0.6785,1.8033,580.10,7373.3498,2168.4156,5204.9342,76,202,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1 | TP x3 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,1.5,1,1.5,359,50.97,-10137.8540,-101.38,-0.2824,10619.2747,101.32,0.5604,0.5390,-137.85,6391.7257,1879.5227,4512.2030,183,176,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,1.5,2,3,221,35.75,-4539.9708,-45.40,-0.2054,5008.5975,48.06,0.7507,1.3493,5460.03,3717.1859,1093.2029,2623.9831,79,142,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1.5 | TP x3 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,1.5,3,4.5,174,26.44,-3768.7542,-37.69,-0.2166,4206.4936,40.30,0.7705,2.1440,6231.25,2927.4062,860.9127,2066.4935,46,128,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,2,1,2,261,52.11,-4711.5822,-47.12,-0.1805,4968.0398,48.80,0.6922,0.6362,5288.42,3429.3317,1008.4912,2420.8405,136,125,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x2 | TP x2 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,2,2,4,158,33.54,-3157.3081,-31.57,-0.1998,3892.4203,36.86,0.7513,1.4884,6842.69,1968.2533,578.7721,1389.4812,53,105,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x2 | TP x4 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,0,2,3,6,123,29.27,-398.3589,-3.98,-0.0324,1866.3088,16.27,0.9621,2.3251,9601.64,1543.1842,453.9989,1089.1853,36,87,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA21挂单 | SL x2 | TP x6 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,1,1,1,328,47.56,-16838.5475,-168.39,-0.5134,16956.9083,168.59,0.3381,0.3727,-6838.55,9330.1103,2743.3551,6586.7552,159,169,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1 | TP x1 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,1,2,2,238,30.67,-13133.5707,-131.34,-0.5518,13149.0558,131.48,0.4642,1.0493,-3133.57,6753.0540,1985.5168,4767.5373,73,165,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1 | TP x2 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,1,3,3,205,23.41,-10558.2780,-105.58,-0.5150,10672.6383,106.73,0.5420,1.7728,-558.28,5643.0539,1659.2013,3983.8526,48,157,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1 | TP x3 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,1.5,1,1.5,236,50.00,-7534.9772,-75.35,-0.3193,7673.8722,76.19,0.5164,0.5164,2465.02,4441.0981,1305.8777,3135.2204,118,118,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,1.5,2,3,166,32.53,-5407.8727,-54.08,-0.3258,5579.0906,55.79,0.6307,1.3082,4592.13,3027.8528,890.2929,2137.5599,54,112,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1.5 | TP x3 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,1.5,3,4.5,138,24.64,-4215.6694,-42.16,-0.3055,4215.6694,42.16,0.6872,2.1019,5784.33,2429.9323,714.4969,1715.4354,34,104,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,2,1,2,171,48.54,-4334.0133,-43.34,-0.2535,4512.8429,45.13,0.5975,0.6335,5665.99,2264.1047,665.6940,1598.4108,83,88,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x2 | TP x2 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,2,2,4,131,35.11,-2195.7408,-21.96,-0.1676,2549.8195,25.50,0.7887,1.4573,7804.26,1749.9966,514.6577,1235.3389,46,85,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x2 | TP x4 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,0,2,3,6,104,25.00,-2181.7521,-21.82,-0.2098,2388.6765,23.89,0.7706,2.3117,7818.25,1344.6928,395.4093,949.2836,26,78,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,不限(0),EMA55挂单 | SL x2 | TP x6 | 每波开仓不限(0)
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,1,1,1,203,52.71,-8204.1171,-82.04,-0.4041,8586.6864,83.50,0.4145,0.3719,1795.88,5719.0621,1681.8140,4037.2481,109,94,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1 | TP x1 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,1,2,2,194,35.05,-8161.0840,-81.61,-0.4207,8493.6456,83.42,0.5662,1.0491,1838.92,5525.5601,1624.8857,3900.6744,68,126,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1 | TP x2 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,1,3,3,175,25.71,-7395.2938,-73.95,-0.4226,8120.1159,77.53,0.6125,1.7694,2604.71,4833.7052,1421.4068,3412.2984,45,130,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1 | TP x3 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,1.5,1,1.5,175,49.14,-5815.0961,-58.15,-0.3323,6034.1805,59.82,0.5050,0.5227,4184.90,3253.7045,956.7007,2297.0038,86,89,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,1.5,2,3,151,34.44,-3984.7418,-39.85,-0.2639,4409.5825,43.01,0.6918,1.3171,6015.26,2708.8803,796.5944,1912.2859,52,99,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1.5 | TP x3 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,1.5,3,4.5,138,26.09,-3396.9064,-33.97,-0.2462,3827.0476,36.69,0.7431,2.1054,6603.09,2444.8547,718.9741,1725.8806,36,102,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,2,1,2,150,52.00,-2828.9135,-28.29,-0.1886,2995.0100,29.68,0.6819,0.6294,7171.09,2025.0962,595.5314,1429.5648,78,72,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x2 | TP x2 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,2,2,4,123,33.33,-2700.5323,-27.01,-0.2196,3121.0409,30.46,0.7303,1.4606,7299.47,1626.8494,478.3714,1148.4780,41,82,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x2 | TP x4 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,1,2,3,6,101,26.73,-1501.0793,-15.01,-0.1486,2384.4522,21.91,0.8344,2.2868,8498.92,1349.7697,396.9751,952.7946,27,74,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA21挂单 | SL x2 | TP x6 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,1,1,1,204,49.02,-9853.3543,-98.53,-0.4830,10005.5982,99.05,0.3523,0.3664,146.65,5803.2775,1706.4175,4096.8600,102,102,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1 | TP x1 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,1,2,2,177,32.20,-9000.6597,-90.01,-0.5085,9299.8389,91.64,0.4949,1.0419,999.34,5056.3773,1486.7522,3569.6251,57,120,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1 | TP x2 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,1,3,3,166,24.70,-7792.1665,-77.92,-0.4694,8043.2866,80.43,0.5786,1.7641,2207.83,4640.2170,1364.4360,3275.7810,41,125,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1 | TP x3 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,1.5,1,1.5,162,53.70,-3995.4370,-39.95,-0.2466,4259.8338,41.77,0.5966,0.5143,6004.56,3060.6434,900.0902,2160.5531,87,75,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,1.5,2,3,135,34.81,-3478.5746,-34.79,-0.2577,3721.2402,36.95,0.6981,1.3070,6521.43,2459.2162,723.1910,1736.0253,47,88,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1.5 | TP x3 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,1.5,3,4.5,120,25.83,-3172.3134,-31.72,-0.2644,3172.3134,31.72,0.7264,2.0856,6827.69,2158.4513,634.7313,1523.7200,31,89,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,2,1,2,134,50.00,-3092.1341,-30.92,-0.2308,3301.3808,32.93,0.6252,0.6252,6907.87,1824.6072,536.5150,1288.0922,67,67,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x2 | TP x2 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,2,2,4,111,36.04,-1547.7927,-15.48,-0.1394,1902.8539,19.03,0.8217,1.4585,8452.21,1481.3956,435.6976,1045.6981,40,71,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x2 | TP x4 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,1,2,3,6,94,25.53,-1801.6771,-18.02,-0.1917,2009.5778,20.10,0.7896,2.3029,8198.32,1237.4164,363.8863,873.5301,24,70,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,1,EMA55挂单 | SL x2 | TP x6 | 每波开仓1
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,1,1,1,313,51.76,-13396.0942,-133.96,-0.4280,13719.9899,134.38,0.3969,0.3700,-3396.09,8892.5088,2614.9669,6277.5419,165,148,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1 | TP x1 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,1,2,2,274,33.94,-12346.6566,-123.47,-0.4506,12723.2054,122.78,0.5422,1.0552,-2346.66,7746.8877,2278.0093,5468.8783,93,181,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1 | TP x2 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,1,3,3,230,27.83,-7665.5590,-76.66,-0.3333,8442.2497,79.18,0.6856,1.7783,2334.44,6298.5934,1852.3827,4446.2106,64,166,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1 | TP x3 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,1.5,1,1.5,244,49.59,-7714.3439,-77.14,-0.3162,7888.7592,77.54,0.5225,0.5312,2285.66,4434.6880,1303.9727,3130.7152,121,123,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1.5 | TP x1.5 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,1.5,2,3,193,35.75,-4062.7949,-40.63,-0.2105,4523.8234,43.44,0.7457,1.3402,5937.21,3305.2927,972.0647,2333.2280,69,124,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1.5 | TP x3 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,1.5,3,4.5,159,25.79,-3945.1122,-39.45,-0.2481,4382.8515,41.99,0.7402,2.1303,6054.89,2723.6358,800.9400,1922.6958,41,118,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x1.5 | TP x4.5 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,2,1,2,201,52.24,-3635.0219,-36.35,-0.1808,3891.4795,38.22,0.6929,0.6335,6364.98,2677.4662,787.3887,1890.0776,105,96,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x2 | TP x2 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,2,2,4,146,31.51,-3890.2447,-38.90,-0.2665,4446.8052,42.84,0.6800,1.4782,6109.76,1862.1874,547.4874,1314.6999,46,100,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x2 | TP x4 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,21,2,2,3,6,118,29.66,-266.7286,-2.67,-0.0226,1786.8558,15.51,0.9736,2.3087,9733.27,1522.9945,448.0726,1074.9219,35,83,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA21挂单 | SL x2 | TP x6 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,2,1,1,1,272,48.53,-13355.4660,-133.55,-0.4910,13528.1982,134.50,0.3505,0.3718,-3355.47,7748.8763,2278.4876,5470.3886,135,137,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1 | TP x1 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,2,1,2,2,223,31.39,-12013.2197,-120.13,-0.5387,12028.7048,120.27,0.4749,1.0379,-2013.22,6438.3562,1893.0439,4545.3123,70,153,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1 | TP x2 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,2,1,3,3,195,23.59,-10001.2869,-100.01,-0.5129,10115.6473,101.16,0.5444,1.7634,-1.29,5423.8671,1594.7704,3829.0968,46,149,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1 | TP x3 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,2,1.5,1,1.5,209,51.67,-5995.0597,-59.95,-0.2868,6133.9547,60.90,0.5512,0.5155,4004.94,3946.2628,1160.4486,2785.8142,108,101,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1.5 | TP x1.5 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,2,1.5,2,3,157,33.12,-4886.6054,-48.87,-0.3113,5057.8233,50.58,0.6451,1.3026,5113.39,2897.4336,851.9757,2045.4579,52,105,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1.5 | TP x3 | 每波开仓2
fixed,SOL-USDT-SWAP,5m,5分钟,做空,55,2,1.5,3,4.5,135,23.70,-4638.0018,-46.38,-0.3436,4638.0018,46.38,0.6524,2.1001,5362.00,2384.7048,701.1452,1683.5596,32,103,本次命中本地缓存 10000 根 | 补拉最新 0 根 | 本次回测取数 10000 根,开启,开启,0.0000,0.0300,2,EMA55挂单 | SL x1.5 | TP x4.5 | 每波开仓2
