时间,总权益,历史峰值,当前回撤,累计收益率
2022-01-10 03:00:00,26269.13150106636,29933.645601888686,-0.1224212429571595,1.626913150106636
2022-01-10 04:00:00,26269.13150106636,29933.645601888686,-0.1224212429571595,1.626913150106636
2022-01-10 05:00:00,26269.13150106636,29933.645601888686,-0.1224212429571595,1.626913150106636
2022-01-10 06:00:00,26269.13150106636,29933.645601888686,-0.1224212429571595,1.626913150106636
2022-01-10 07:00:00,26163.32697927197,29933.645601888686,-0.12595587830367128,1.6163326979271968
2022-01-10 08:00:00,26163.32697927197,29933.645601888686,-0.12595587830367128,1.6163326979271968
2022-01-10 09:00:00,26163.32697927197,29933.645601888686,-0.12595587830367128,1.6163326979271968
2022-01-10 10:00:00,26163.32697927197,29933.645601888686,-0.12595587830367128,1.6163326979271968
2022-01-10 11:00:00,26176.39036538397,29933.645601888686,-0.12551946683926962,1.6176390365383968
2022-01-10 12:00:00,26176.39036538397,29933.645601888686,-0.12551946683926962,1.6176390365383968
2022-01-10 13:00:00,26142.27174789213,29933.645601888686,-0.1266592751321054,1.614227174789213
2022-01-10 14:00:00,26142.27174789213,29933.645601888686,-0.1266592751321054,1.614227174789213
2022-01-10 15:00:00,26142.27174789213,29933.645601888686,-0.1266592751321054,1.614227174789213
2022-01-10 16:00:00,26142.27174789213,29933.645601888686,-0.1266592751321054,1.614227174789213
2022-01-10 17:00:00,26142.27174789213,29933.645601888686,-0.1266592751321054,1.614227174789213
2022-01-10 18:00:00,26142.27174789213,29933.645601888686,-0.1266592751321054,1.614227174789213
2022-01-10 19:00:00,26034.83349087929,29933.645601888686,-0.1302484890368114,1.603483349087929
2022-01-10 20:00:00,26034.83349087929,29933.645601888686,-0.1302484890368114,1.603483349087929
2022-01-10 21:00:00,26034.83349087929,29933.645601888686,-0.1302484890368114,1.603483349087929
2022-01-10 22:00:00,26034.83349087929,29933.645601888686,-0.1302484890368114,1.603483349087929
2022-01-10 23:00:00,26034.83349087929,29933.645601888686,-0.1302484890368114,1.603483349087929
2022-01-11 00:00:00,25927.36375031929,29933.645601888686,-0.13383875471942563,1.592736375031929
2022-01-11 01:00:00,25927.36375031929,29933.645601888686,-0.13383875471942563,1.592736375031929
2022-01-11 02:00:00,25927.36375031929,29933.645601888686,-0.13383875471942563,1.592736375031929
2022-01-11 03:00:00,25927.36375031929,29933.645601888686,-0.13383875471942563,1.592736375031929
2022-01-11 04:00:00,25927.36375031929,29933.645601888686,-0.13383875471942563,1.592736375031929
2022-01-11 05:00:00,25927.36375031929,29933.645601888686,-0.13383875471942563,1.592736375031929
2022-01-11 06:00:00,25927.36375031929,29933.645601888686,-0.13383875471942563,1.592736375031929
2022-01-11 07:00:00,25763.911243885985,29933.645601888686,-0.13929924919467906,1.5763911243885986
2022-01-11 08:00:00,25763.911243885985,29933.645601888686,-0.13929924919467906,1.5763911243885986
2022-01-11 09:00:00,25763.911243885985,29933.645601888686,-0.13929924919467906,1.5763911243885986
2022-01-11 10:00:00,25661.228402897985,29933.645601888686,-0.1427295978516272,1.5661228402897986
2022-01-11 11:00:00,25661.228402897985,29933.645601888686,-0.1427295978516272,1.5661228402897986
2022-01-11 12:00:00,25661.228402897985,29933.645601888686,-0.1427295978516272,1.5661228402897986
2022-01-11 13:00:00,25661.228402897985,29933.645601888686,-0.1427295978516272,1.5661228402897986
2022-01-11 14:00:00,25661.228402897985,29933.645601888686,-0.1427295978516272,1.5661228402897986
2022-01-11 15:00:00,25661.228402897985,29933.645601888686,-0.1427295978516272,1.5661228402897986
2022-01-11 16:00:00,25635.601651537985,29933.645601888686,-0.14358571647148488,1.5635601651537985
2022-01-11 17:00:00,25635.601651537985,29933.645601888686,-0.14358571647148488,1.5635601651537985
2022-01-11 18:00:00,25635.601651537985,29933.645601888686,-0.14358571647148488,1.5635601651537985
2022-01-11 19:00:00,25531.990035049606,29933.645601888686,-0.14704709293950324,1.5531990035049605
2022-01-11 20:00:00,26031.173120602172,29933.645601888686,-0.13037077184612234,1.6031173120602173
2022-01-11 21:00:00,26031.173120602172,29933.645601888686,-0.13037077184612234,1.6031173120602173
2022-01-11 22:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-11 23:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 00:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 01:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 02:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 03:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 04:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 05:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 06:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 07:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 08:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 09:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 10:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 11:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 12:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 13:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 14:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 15:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 16:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 17:00:00,25928.71108259475,29933.645601888686,-0.13379374408846623,1.5928711082594749
2022-01-12 18:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-12 19:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-12 20:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-12 21:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-12 22:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-12 23:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 00:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 01:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 02:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 03:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 04:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 05:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 06:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 07:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 08:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 09:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 10:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 11:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 12:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 13:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 14:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 15:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 16:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 17:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 18:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 19:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 20:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 21:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 22:00:00,25919.885330359637,29933.645601888686,-0.13408858796924483,1.5919885330359635
2022-01-13 23:00:00,26418.869657192885,29933.645601888686,-0.11741890685289713,1.6418869657192885
2022-01-14 00:00:00,26418.869657192885,29933.645601888686,-0.11741890685289713,1.6418869657192885
2022-01-14 01:00:00,26917.498267562885,29933.645601888686,-0.10076110923607295,1.6917498267562885
2022-01-14 02:00:00,26917.498267562885,29933.645601888686,-0.10076110923607295,1.6917498267562885
2022-01-14 03:00:00,26795.108030970885,29933.645601888686,-0.10484982726994574,1.6795108030970884
2022-01-14 04:00:00,26795.108030970885,29933.645601888686,-0.10484982726994574,1.6795108030970884
2022-01-14 05:00:00,26795.108030970885,29933.645601888686,-0.10484982726994574,1.6795108030970884
2022-01-14 06:00:00,26795.108030970885,29933.645601888686,-0.10484982726994574,1.6795108030970884
2022-01-14 07:00:00,26795.108030970885,29933.645601888686,-0.10484982726994574,1.6795108030970884
2022-01-14 08:00:00,26795.108030970885,29933.645601888686,-0.10484982726994574,1.6795108030970884
2022-01-14 09:00:00,26795.108030970885,29933.645601888686,-0.10484982726994574,1.6795108030970884
2022-01-14 10:00:00,26745.562878282886,29933.645601888686,-0.10650499327768637,1.6745562878282887
2022-01-14 11:00:00,26745.562878282886,29933.645601888686,-0.10650499327768637,1.6745562878282887
2022-01-14 12:00:00,26745.562878282886,29933.645601888686,-0.10650499327768637,1.6745562878282887
2022-01-14 13:00:00,26745.562878282886,29933.645601888686,-0.10650499327768637,1.6745562878282887
2022-01-14 14:00:00,26745.562878282886,29933.645601888686,-0.10650499327768637,1.6745562878282887
2022-01-14 15:00:00,26745.562878282886,29933.645601888686,-0.10650499327768637,1.6745562878282887
2022-01-14 16:00:00,26688.447454794885,29933.645601888686,-0.10841306101683257,1.6688447454794884
2022-01-14 17:00:00,26688.447454794885,29933.645601888686,-0.10841306101683257,1.6688447454794884
2022-01-14 18:00:00,26583.984411098885,29933.645601888686,-0.11190288130418868,1.6583984411098887
2022-01-14 19:00:00,26583.433289758887,29933.645601888686,-0.11192129273817608,1.6583433289758887
2022-01-14 20:00:00,26583.433289758887,29933.645601888686,-0.11192129273817608,1.6583433289758887
2022-01-14 21:00:00,26583.433289758887,29933.645601888686,-0.11192129273817608,1.6583433289758887
2022-01-14 22:00:00,26480.401061438886,29933.645601888686,-0.1153633134559432,1.6480401061438887
2022-01-14 23:00:00,26480.401061438886,29933.645601888686,-0.1153633134559432,1.6480401061438887
2022-01-15 00:00:00,26480.401061438886,29933.645601888686,-0.1153633134559432,1.6480401061438887
2022-01-15 01:00:00,26679.824755021287,29933.645601888686,-0.10870112147857114,1.6679824755021286
2022-01-15 02:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 03:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 04:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 05:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 06:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 07:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 08:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 09:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 10:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 11:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 12:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 13:00:00,26732.344572701288,29933.645601888686,-0.10694658017149139,1.6732344572701288
2022-01-15 14:00:00,26728.760739413287,29933.645601888686,-0.10706630609247225,1.6728760739413286
2022-01-15 15:00:00,26728.760739413287,29933.645601888686,-0.10706630609247225,1.6728760739413286
2022-01-15 16:00:00,26681.391505122694,29933.645601888686,-0.1086487807071782,1.6681391505122694
2022-01-15 17:00:00,26681.391505122694,29933.645601888686,-0.1086487807071782,1.6681391505122694
2022-01-15 18:00:00,26681.391505122694,29933.645601888686,-0.1086487807071782,1.6681391505122694
2022-01-15 19:00:00,26681.391505122694,29933.645601888686,-0.1086487807071782,1.6681391505122694
2022-01-15 20:00:00,26574.564036864693,29933.645601888686,-0.11221758985521124,1.6574564036864694
2022-01-15 21:00:00,26574.564036864693,29933.645601888686,-0.11221758985521124,1.6574564036864694
2022-01-15 22:00:00,26585.525043514295,29933.645601888686,-0.11185141305217894,1.6585525043514293
2022-01-15 23:00:00,26479.649850934293,29933.645601888686,-0.11538840931344696,1.6479649850934295
2022-01-16 00:00:00,26479.649850934293,29933.645601888686,-0.11538840931344696,1.6479649850934295
2022-01-16 01:00:00,26479.649850934293,29933.645601888686,-0.11538840931344696,1.6479649850934295
2022-01-16 02:00:00,26479.649850934293,29933.645601888686,-0.11538840931344696,1.6479649850934295
2022-01-16 03:00:00,26479.649850934293,29933.645601888686,-0.11538840931344696,1.6479649850934295
2022-01-16 04:00:00,26478.318004166795,29933.645601888686,-0.11543290261657524,1.6478318004166796
2022-01-16 05:00:00,26478.318004166795,29933.645601888686,-0.11543290261657524,1.6478318004166796
2022-01-16 06:00:00,26375.91795166164,29933.645601888686,-0.11885380409536783,1.637591795166164
2022-01-16 07:00:00,26375.91795166164,29933.645601888686,-0.11885380409536783,1.637591795166164
2022-01-16 08:00:00,26375.91795166164,29933.645601888686,-0.11885380409536783,1.637591795166164
2022-01-16 09:00:00,26375.91795166164,29933.645601888686,-0.11885380409536783,1.637591795166164
2022-01-16 10:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 11:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 12:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 13:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 14:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 15:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 16:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 17:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 18:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 19:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 20:00:00,26374.21878971364,29933.645601888686,-0.11891056837896352,1.637421878971364
2022-01-16 21:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-16 22:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-16 23:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 00:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 01:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 02:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 03:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 04:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 05:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 06:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 07:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 08:00:00,26267.871147833637,29933.645601888686,-0.12246334785976598,1.626787114783364
2022-01-17 09:00:00,26160.746295809637,29933.645601888686,-0.1260420917738464,1.6160746295809636
2022-01-17 10:00:00,26160.746295809637,29933.645601888686,-0.1260420917738464,1.6160746295809636
2022-01-17 11:00:00,26055.938782259636,29933.645601888686,-0.1295434198427332,1.6055938782259638
2022-01-17 12:00:00,26055.938782259636,29933.645601888686,-0.1295434198427332,1.6055938782259638
2022-01-17 13:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 14:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 15:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 16:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 17:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 18:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 19:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 20:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 21:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 22:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-17 23:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 00:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 01:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 02:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 03:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 04:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 05:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 06:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 07:00:00,25951.03771703964,29933.645601888686,-0.13304787321320333,1.5951037717039638
2022-01-18 08:00:00,26124.011798020085,29933.645601888686,-0.1272692893654166,1.6124011798020086
2022-01-18 09:00:00,26124.011798020085,29933.645601888686,-0.1272692893654166,1.6124011798020086
2022-01-18 10:00:00,26124.011798020085,29933.645601888686,-0.1272692893654166,1.6124011798020086
2022-01-18 11:00:00,26020.077905323753,29933.645601888686,-0.1307414321868634,1.602007790532375
2022-01-18 12:00:00,26020.077905323753,29933.645601888686,-0.1307414321868634,1.602007790532375
2022-01-18 13:00:00,26020.077905323753,29933.645601888686,-0.1307414321868634,1.602007790532375
2022-01-18 14:00:00,26020.077905323753,29933.645601888686,-0.1307414321868634,1.602007790532375
2022-01-18 15:00:00,25982.30082812161,29933.645601888686,-0.13200345946227687,1.5982300828121612
2022-01-18 16:00:00,25982.30082812161,29933.645601888686,-0.13200345946227687,1.5982300828121612
2022-01-18 17:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-18 18:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-18 19:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-18 20:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-18 21:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-18 22:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-18 23:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-19 00:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-19 01:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-19 02:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-19 03:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-19 04:00:00,25877.98929080449,29933.645601888686,-0.13548821834211544,1.5877989290804488
2022-01-19 05:00:00,25844.01300992449,29933.645601888686,-0.13662327156389387,1.584401300992449
2022-01-19 06:00:00,25972.317037556488,29933.645601888686,-0.1323369901888013,1.5972317037556487
2022-01-19 07:00:00,25972.317037556488,29933.645601888686,-0.1323369901888013,1.5972317037556487
2022-01-19 08:00:00,25972.317037556488,29933.645601888686,-0.1323369901888013,1.5972317037556487
2022-01-19 09:00:00,25972.317037556488,29933.645601888686,-0.1323369901888013,1.5972317037556487
2022-01-19 10:00:00,25972.317037556488,29933.645601888686,-0.1323369901888013,1.5972317037556487
2022-01-19 11:00:00,25972.317037556488,29933.645601888686,-0.1323369901888013,1.5972317037556487
2022-01-19 12:00:00,25952.928803372488,29933.645601888686,-0.13298469726871598,1.5952928803372486
2022-01-19 13:00:00,25952.928803372488,29933.645601888686,-0.13298469726871598,1.5952928803372486
2022-01-19 14:00:00,25921.741311489863,29933.645601888686,-0.1340265847921206,1.5921741311489863
2022-01-19 15:00:00,25816.846207774102,29933.645601888686,-0.13753083900528407,1.5816846207774105
2022-01-19 16:00:00,25816.846207774102,29933.645601888686,-0.13753083900528407,1.5816846207774105
2022-01-19 17:00:00,25816.846207774102,29933.645601888686,-0.13753083900528407,1.5816846207774105
2022-01-19 18:00:00,25816.846207774102,29933.645601888686,-0.13753083900528407,1.5816846207774105
2022-01-19 19:00:00,25632.48571609724,29933.645601888686,-0.14368981122433222,1.5632485716097237
2022-01-19 20:00:00,25632.48571609724,29933.645601888686,-0.14368981122433222,1.5632485716097237
2022-01-19 21:00:00,25568.15773539724,29933.645601888686,-0.14583883047696677,1.5568157735397237
2022-01-19 22:00:00,25568.15773539724,29933.645601888686,-0.14583883047696677,1.5568157735397237
2022-01-19 23:00:00,25568.15773539724,29933.645601888686,-0.14583883047696677,1.5568157735397237
2022-01-20 00:00:00,25568.15773539724,29933.645601888686,-0.14583883047696677,1.5568157735397237
2022-01-20 01:00:00,25568.15773539724,29933.645601888686,-0.14583883047696677,1.5568157735397237
2022-01-20 02:00:00,25568.15773539724,29933.645601888686,-0.14583883047696677,1.5568157735397237
2022-01-20 03:00:00,25568.15773539724,29933.645601888686,-0.14583883047696677,1.5568157735397237
2022-01-20 04:00:00,25464.14913741518,29933.645601888686,-0.1493134689946185,1.546414913741518
2022-01-20 05:00:00,25464.14913741518,29933.645601888686,-0.1493134689946185,1.546414913741518
2022-01-20 06:00:00,25464.14913741518,29933.645601888686,-0.1493134689946185,1.546414913741518
2022-01-20 07:00:00,25464.14913741518,29933.645601888686,-0.1493134689946185,1.546414913741518
2022-01-20 08:00:00,25464.14913741518,29933.645601888686,-0.1493134689946185,1.546414913741518
2022-01-20 09:00:00,25464.14913741518,29933.645601888686,-0.1493134689946185,1.546414913741518
2022-01-20 10:00:00,25464.14913741518,29933.645601888686,-0.1493134689946185,1.546414913741518
2022-01-20 11:00:00,25466.72370611918,29933.645601888686,-0.14922745980154384,1.546672370611918
2022-01-20 12:00:00,25440.16466741723,29933.645601888686,-0.15011472355334954,1.544016466741723
2022-01-20 13:00:00,25440.16466741723,29933.645601888686,-0.15011472355334954,1.544016466741723
2022-01-20 14:00:00,25440.16466741723,29933.645601888686,-0.15011472355334954,1.544016466741723
2022-01-20 15:00:00,25440.16466741723,29933.645601888686,-0.15011472355334954,1.544016466741723
2022-01-20 16:00:00,25440.16466741723,29933.645601888686,-0.15011472355334954,1.544016466741723
2022-01-20 17:00:00,25440.16466741723,29933.645601888686,-0.15011472355334954,1.544016466741723
2022-01-20 18:00:00,25440.16466741723,29933.645601888686,-0.15011472355334954,1.544016466741723
2022-01-20 19:00:00,25400.54900933723,29933.645601888686,-0.15143817271176074,1.5400549009337228
2022-01-20 20:00:00,25405.94435503378,29933.645601888686,-0.1512579291901962,1.5405944355033778
2022-01-20 21:00:00,25405.94435503378,29933.645601888686,-0.1512579291901962,1.5405944355033778
2022-01-20 22:00:00,25405.94435503378,29933.645601888686,-0.1512579291901962,1.5405944355033778
2022-01-20 23:00:00,25299.540214873778,29933.645601888686,-0.15481259612168707,1.5299540214873777
2022-01-21 00:00:00,25299.540214873778,29933.645601888686,-0.15481259612168707,1.5299540214873777
2022-01-21 01:00:00,25299.540214873778,29933.645601888686,-0.15481259612168707,1.5299540214873777
2022-01-21 02:00:00,25298.986536390938,29933.645601888686,-0.1548310929827178,1.5298986536390937
2022-01-21 03:00:00,25298.986536390938,29933.645601888686,-0.1548310929827178,1.5298986536390937
2022-01-21 04:00:00,25298.986536390938,29933.645601888686,-0.1548310929827178,1.5298986536390937
2022-01-21 05:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 06:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 07:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 08:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 09:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 10:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 11:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 12:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 13:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 14:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 15:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 16:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 17:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 18:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 19:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 20:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 21:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 22:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-21 23:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 00:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 01:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 02:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 03:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 04:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 05:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 06:00:00,24989.44248398694,29933.645601888686,-0.165172100440375,1.498944248398694
2022-01-22 07:00:00,25487.58181518694,29933.645601888686,-0.1485306482823201,1.5487581815186937
